"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
-95.9706646728417,-103.295919692086,-110.621174711331,-117.946429730576,-125.27168474982,-132.596939769065,-139.922194788309,-147.247449807554,-154.572704826799,-161.897959846043,-169.223214865288,-176.548469884532,-183.873724903777,-191.198979923022,-198.524234942266,-205.849489961511,-213.174744980755
-109.21127996084,-110.581204669026,-111.951129377212,-113.321054085398,-114.690978793584,-116.060903501769,-117.430828209955,-118.800752918141,-120.170677626327,-121.540602334513,-122.910527042699,-124.280451750885,-125.650376459071,-127.020301167256,-128.390225875442,-129.760150583628,-131.130075291814
-108.557830798382,-110.201487810242,-111.845144822102,-113.488801833962,-115.132458845822,-116.776115857681,-118.419772869541,-120.063429881401,-121.707086893261,-123.350743905121,-124.994400916981,-126.638057928841,-128.281714940701,-129.92537195256,-131.56902896442,-133.21268597628,-134.85634298814
-108.6491205162,-110.640348721129,-112.631576926059,-114.622805130988,-116.614033335918,-118.605261540847,-120.596489745776,-122.587717950706,-124.578946155635,-126.570174360565,-128.561402565494,-130.552630770424,-132.543858975353,-134.535087180282,-136.526315385212,-138.517543590141,-140.508771795071
-108.741738514541,-111.227518601921,-113.713298689301,-116.199078776681,-118.684858864061,-121.170638951441,-123.656419038821,-126.142199126201,-128.627979213581,-131.11375930096,-133.59953938834,-136.08531947572,-138.5710995631,-141.05687965048,-143.54265973786,-146.02843982524,-148.51421991262
-108.077630600565,-111.396593506414,-114.715556412263,-118.034519318112,-121.353482223961,-124.672445129811,-127.99140803566,-131.310370941509,-134.629333847358,-137.948296753207,-141.267259659056,-144.586222564905,-147.905185470754,-151.224148376604,-154.543111282453,-157.862074188302,-161.181037094151
-108.835713800654,-112.051260047674,-115.266806294695,-118.482352541715,-121.697898788735,-124.913445035756,-128.128991282776,-131.344537529796,-134.560083776817,-137.775630023837,-140.991176270858,-144.206722517878,-147.422268764898,-150.637815011919,-153.853361258939,-157.068907505959,-160.28445375298
-108.166827470214,-111.598190560201,-115.029553650189,-118.460916740176,-121.892279830164,-125.323642920151,-128.755006010138,-132.186369100126,-135.617732190113,-139.049095280101,-142.480458370088,-145.911821460076,-149.343184550063,-152.77454764005,-156.205910730038,-159.637273820025,-163.068636910013
-107.903081678373,-110.261723932586,-112.6203661868,-114.979008441013,-117.337650695226,-119.69629294944,-122.054935203653,-124.413577457866,-126.77221971208,-129.130861966293,-131.489504220507,-133.84814647472,-136.206788728933,-138.565430983147,-140.92407323736,-143.282715491573,-145.641357745787
-107.24709639706,-109.997267197233,-112.747437997406,-115.497608797579,-118.247779597752,-120.997950397925,-123.748121198098,-126.498291998271,-129.248462798444,-131.998633598616,-134.748804398789,-137.498975198962,-140.249145999135,-142.999316799308,-145.749487599481,-148.499658399654,-151.249829199827
-107.989724556427,-110.960917229578,-113.93210990273,-116.903302575881,-119.874495249032,-122.845687922184,-125.816880595335,-128.788073268486,-131.759265941638,-134.730458614789,-137.701651287941,-140.672843961092,-143.644036634243,-146.615229307395,-149.586421980546,-152.557614653697,-155.528807326849
-107.329065560554,-110.662649939345,-113.996234318136,-117.329818696927,-120.663403075718,-123.996987454509,-127.3305718333,-130.664156212091,-133.997740590882,-137.331324969672,-140.664909348463,-143.998493727254,-147.332078106045,-150.665662484836,-153.999246863627,-157.332831242418,-160.666415621209
-107.412231995781,-111.211512466617,-115.010792937454,-118.81007340829,-122.609353879127,-126.408634349963,-130.207914820799,-134.007195291636,-137.806475762472,-141.605756233309,-145.405036704145,-149.204317174982,-153.003597645818,-156.802878116654,-160.602158587491,-164.401439058327,-168.200719529164
-107.496621986028,-111.526232457438,-115.555842928848,-119.585453400258,-123.615063871668,-127.644674343079,-131.674284814489,-135.703895285899,-139.733505757309,-143.763116228719,-147.792726700129,-151.822337171539,-155.851947642949,-159.88155811436,-163.91116858577,-167.94077905718,-171.97038952859
-106.589939503272,-108.967001885432,-111.344064267593,-113.721126649753,-116.098189031914,-118.475251414074,-120.852313796235,-123.229376178395,-125.606438560556,-127.983500942716,-130.360563324877,-132.737625707037,-135.114688089198,-137.491750471358,-139.868812853519,-142.245875235679,-144.62293761784
-105.931676263111,-108.20040118881,-110.46912611451,-112.737851040209,-115.006575965908,-117.275300891608,-119.544025817307,-121.812750743006,-124.081475668706,-126.350200594405,-128.618925520105,-130.887650445804,-133.156375371503,-135.425100297203,-137.693825222902,-139.962550148601,-142.231275074301
-106.667209416853,-109.686785333509,-112.706361250164,-115.72593716682,-118.745513083476,-121.765089000132,-124.784664916787,-127.804240833443,-130.823816750099,-133.843392666754,-136.86296858341,-139.882544500066,-142.902120416721,-145.921696333377,-148.941272250033,-151.960848166689,-154.980424083344
-106.004222756821,-108.768680241714,-111.533137726607,-114.2975952115,-117.062052696393,-119.826510181285,-122.590967666178,-125.355425151071,-128.119882635964,-130.884340120857,-133.64879760575,-136.413255090643,-139.177712575536,-141.942170060428,-144.706627545321,-147.471085030214,-150.235542515107
-106.745609964397,-110.672338790021,-114.599067615644,-118.525796441268,-122.452525266892,-126.379254092516,-130.305982918139,-134.232711743763,-138.159440569387,-142.08616939501,-146.012898220634,-149.939627046258,-153.866355871881,-157.793084697505,-161.719813523129,-165.646542348753,-169.573271174376
-106.077832540935,-109.720312979704,-113.362793418472,-117.005273857241,-120.647754296009,-124.290234734778,-127.932715173546,-131.575195612315,-135.217676051083,-138.860156489852,-142.50263692862,-146.145117367389,-149.787597806157,-153.430078244926,-157.072558683694,-160.715039122463,-164.357519561231
-106.825166025954,-110.953097436192,-115.08102884643,-119.208960256668,-123.336891666906,-127.464823077144,-131.592754487382,-135.72068589762,-139.848617307858,-143.976548718096,-148.104480128334,-152.232411538572,-156.36034294881,-160.488274359048,-164.616205769286,-168.744137179524,-172.872068589762
-106.152529066442,-110.320027356651,-114.487525646861,-118.65502393707,-122.822522227279,-126.990020517488,-131.157518807698,-135.325017097907,-139.492515388116,-143.660013678326,-147.827511968535,-151.995010258744,-156.162508548954,-160.330006839163,-164.497505129372,-168.665003419581,-172.832501709791
-105.408968491341,-109.061382109497,-112.713795727654,-116.36620934581,-120.018622963967,-123.671036582123,-127.323450200279,-130.975863818436,-134.628277436592,-138.280691054749,-141.933104672905,-145.585518291062,-149.237931909218,-152.890345527374,-156.542759145531,-160.195172763687,-163.847586381844
-105.478781342314,-109.450617733943,-113.422454125571,-117.3942905172,-121.366126908828,-125.337963300457,-129.309799692086,-133.281636083714,-137.253472475343,-141.225308866971,-145.1971452586,-149.168981650228,-153.140818041857,-157.112654433486,-161.084490825114,-165.056327216743,-169.028163608371
-121.757803365757,-116.066167873654,-110.37453238155,-104.682896889447,-98.9912613973436,-93.2996259052402,-87.6079904131369,-81.9163549210335,-76.2247194289302,-70.5330839368268,-64.8414484447235,-59.1498129526201,-53.4581774605168,-47.7665419684134,-42.0749064763101,-36.3832709842067,-30.6916354921034
-121.113395616301,-120.459666462401,-119.805937308501,-119.152208154601,-118.498479000701,-117.844749846801,-117.191020692901,-116.537291539001,-115.883562385101,-115.2298332312,-114.5761040773,-113.9223749234,-113.2686457695,-112.6149166156,-111.9611874617,-111.3074583078,-110.6537291539
-122.591660539521,-114.203915801902,-105.816171064283,-97.4284263266644,-89.0406815890455,-80.6529368514266,-72.2651921138077,-63.8774473761888,-55.4897026385699,-47.1019579009511,-38.7142131633322,-30.3264684257133,-21.9387236880944,-13.5509789504755,-5.16323421285665,3.22451052476224,11.6122552623811
-121.945735001987,-117.095985884223,-112.246236766459,-107.396487648695,-102.546738530931,-97.6969894131673,-92.8472402954034,-87.9974911776394,-83.1477420598755,-78.2979929421115,-73.4482438243476,-68.5984947065837,-63.7487455888197,-58.8989964710558,-54.0492473532918,-49.1994982355279,-44.3497491177639
-121.297123216593,-119.250233615617,-117.203344014641,-115.156454413665,-113.109564812689,-111.062675211713,-109.015785610737,-106.968896009761,-104.922006408785,-102.875116807808,-100.828227206832,-98.7813376058564,-96.7344480048803,-94.6875584039042,-92.6406688029282,-90.5937792019521,-88.5468896009761
-122.786475614719,-115.004918225618,-107.223360836517,-99.4418034474156,-91.6602460583145,-83.8786886692134,-76.0971312801123,-68.3155738910112,-60.5340165019101,-52.7524591128089,-44.9709017237078,-37.1893443346067,-29.4077869455056,-21.6262295564045,-13.8446721673034,-6.06311477820223,1.71844261089888
-101.962599445352,-106.52362300739,-111.084646569428,-115.645670131466,-120.206693693504,-124.767717255543,-129.328740817581,-133.889764379619,-138.450787941657,-143.011811503695,-147.572835065733,-152.133858627771,-156.694882189809,-161.255905751848,-165.816929313886,-170.377952875924,-174.938976437962
-101.298471591446,-105.927973262537,-110.557474933629,-115.18697660472,-119.816478275812,-124.445979946903,-129.075481617994,-133.704983289086,-138.334484960177,-142.963986631269,-147.59348830236,-152.222989973452,-156.852491644543,-161.481993315634,-166.111494986726,-170.740996657817,-175.370498328909
-94.6477409521591,-101.344932660856,-108.042124369552,-114.739316078249,-121.436507786945,-128.133699495642,-134.830891204338,-141.528082913035,-148.225274621731,-154.922466330428,-161.619658039124,-168.316849747821,-175.014041456517,-181.711233165214,-188.40842487391,-195.105616582607,-201.802808291303
-93.9861384900836,-100.869306814196,-107.752475138309,-114.635643462422,-121.518811786535,-128.401980110647,-135.28514843476,-142.168316758873,-149.051485082985,-155.934653407098,-162.817821731211,-169.700990055324,-176.584158379436,-183.467326703549,-190.350495027662,-197.233663351775,-204.116831675887
-93.3247479257733,-100.011527459551,-106.698306993329,-113.385086527107,-120.071866060885,-126.758645594664,-133.445425128442,-140.13220466222,-146.818984195998,-153.505763729776,-160.192543263554,-166.879322797332,-173.56610233111,-180.252881864888,-186.939661398666,-193.626440932444,-200.313220466222
-93.971423124581,-101.090751176076,-108.210079227571,-115.329407279067,-122.448735330562,-129.568063382057,-136.687391433552,-143.806719485048,-150.926047536543,-158.045375588038,-165.164703639533,-172.284031691029,-179.403359742524,-186.522687794019,-193.642015845514,-200.76134389701,-207.880671948505
-93.3052046655701,-100.110780861713,-106.916357057856,-113.721933253999,-120.527509450142,-127.333085646285,-134.138661842428,-140.944238038571,-147.749814234714,-154.555390430857,-161.360966626999,-168.166542823142,-174.972119019285,-181.777695215428,-188.583271411571,-195.388847607714,-202.194423803857
-93.9564911608302,-100.782579916075,-107.608668671321,-114.434757426566,-121.260846181811,-128.086934937057,-134.913023692302,-141.739112447547,-148.565201202792,-155.391289958038,-162.217378713283,-169.043467468528,-175.869556223774,-182.695644979019,-189.521733734264,-196.347822489509,-203.173911244755
-93.2853738540496,-99.7391753920467,-106.192976930044,-112.646778468041,-119.100580006038,-125.554381544035,-132.008183082032,-138.461984620029,-144.915786158026,-151.369587696023,-157.82338923402,-164.277190772018,-170.730992310015,-177.184793848012,-183.638595386009,-190.092396924006,-196.546198462003
-120.932251165618,-119.583295214699,-118.234339263781,-116.885383312862,-115.536427361943,-114.187471411024,-112.838515460106,-111.489559509187,-110.140603558268,-108.79164760735,-107.442691656431,-106.093735705512,-104.744779754594,-103.395823803675,-102.046867852756,-100.697911901837,-99.3489559509187
-122.399579693089,-113.699604417025,-104.999629140961,-96.2996538648968,-87.5996785888328,-78.8997033127687,-70.1997280367046,-61.4997527606406,-52.7997774845765,-44.0998022085125,-35.3998269324484,-26.6998516563844,-17.9998763803203,-9.29990110425623,-0.599925828192177,8.10004944787188,16.8000247239359
-103.950911113055,-107.630269282875,-111.309627452696,-114.988985622516,-118.668343792336,-122.347701962156,-126.027060131977,-129.706418301797,-133.385776471617,-137.065134641438,-140.744492811258,-144.423850981078,-148.103209150899,-151.782567320719,-155.461925490539,-159.141283660359,-162.82064183018
-103.288888198843,-107.124835951852,-110.960783704861,-114.796731457871,-118.63267921088,-122.468626963889,-126.304574716898,-130.140522469908,-133.976470222917,-137.812417975926,-141.648365728935,-145.484313481945,-149.320261234954,-153.156208987963,-156.992156740972,-160.828104493981,-164.664052246991
-102.626094719174,-106.530442088634,-110.434789458095,-114.339136827555,-118.243484197015,-122.147831566476,-126.052178935936,-129.956526305396,-133.860873674857,-137.765221044317,-141.669568413778,-145.573915783238,-149.478263152698,-153.382610522159,-157.286957891619,-161.191305261079,-165.09565263054
-100.600213405544,-104.741377322865,-108.882541240186,-113.023705157507,-117.164869074828,-121.306032992149,-125.44719690947,-129.588360826791,-133.729524744112,-137.870688661432,-142.011852578753,-146.153016496074,-150.294180413395,-154.435344330716,-158.576508248037,-162.717672165358,-166.858836082679
-99.9398351688989,-104.708080158964,-109.476325149028,-114.244570139093,-119.012815129158,-123.781060119223,-128.549305109288,-133.317550099352,-138.085795089417,-142.854040079482,-147.622285069547,-152.390530059611,-157.158775049676,-161.927020039741,-166.695265029806,-171.46351001987,-176.231755009935
-100.633780771836,-105.243558373493,-109.853335975149,-114.463113576806,-119.072891178463,-123.68266878012,-128.292446381776,-132.902223983433,-137.51200158509,-142.121779186746,-146.731556788403,-151.34133439006,-155.951111991716,-160.560889593373,-165.17066719503,-169.780444796687,-174.390222398343
-99.9685969581171,-104.941032431169,-109.913467904221,-114.885903377273,-119.858338850325,-124.830774323377,-129.803209796429,-134.775645269481,-139.748080742533,-144.720516215585,-149.692951688636,-154.665387161688,-159.63782263474,-164.610258107792,-169.582693580844,-174.555129053896,-179.527564526948
-93.362996445329,-98.8416437132508,-104.320290981173,-109.798938249094,-115.277585517016,-120.756232784938,-126.23488005286,-131.713527320782,-137.192174588704,-142.670821856625,-148.149469124547,-153.628116392469,-159.106763660391,-164.585410928313,-170.064058196235,-175.542705464156,-181.021352732078
