1800,1805,1810,1815,1820,1825,1830,1835,1840,1845,1850,1855,1860,1865,1870,1875,1880,1885,1890,1895,1900,1905,1910,1915,1920,1925,1930,1935,1940,1945,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030
-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.325637463,-0.321750355,-0.317863246,-0.315754633,-0.313646019,-0.314603221,-0.315560423,-0.313813383,-0.312066343,-0.309672465,-0.307278587,-0.305695802,-0.304113017,-0.300532141,-0.296951264,-0.293317796,-0.289684327,-0.287604345,-0.285524363,-0.280575984,-0.275627605,-0.271926848,-0.268226092
-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.318038604,-0.312660531,-0.307282457,-0.306332639,-0.30538282,-0.304033335,-0.30268385,-0.298086427,-0.293489003,-0.289528374,-0.285567744,-0.282767439,-0.279967134,-0.273911342,-0.26785555,-0.258005924,-0.248156298,-0.244794102,-0.241431907,-0.230745896,-0.220059885,-0.213239161,-0.206418437
-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.316324458,-0.311483322,-0.306642186,-0.306436572,-0.306230958,-0.305594348,-0.304957739,-0.301430082,-0.297902425,-0.294997441,-0.292092457,-0.289625074,-0.287157692,-0.282536881,-0.27791607,-0.270044062,-0.262172054,-0.259364801,-0.256557549,-0.248390272,-0.240222994,-0.235252712,-0.230282431
-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.326017335,-0.322372429,-0.318727522,-0.317585965,-0.316444407,-0.314268978,-0.312093549,-0.30924491,-0.30639627,-0.304278552,-0.302160834,-0.301984431,-0.301808027,-0.299572566,-0.297337105,-0.292143176,-0.286949247,-0.284385453,-0.281821659,-0.27563397,-0.26944628,-0.265249807,-0.261053333
-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.323929784,-0.320269103,-0.316608422,-0.315472483,-0.314336544,-0.311596079,-0.308855614,-0.305345279,-0.301834943,-0.298890328,-0.295945713,-0.295658479,-0.295371246,-0.292322419,-0.289273593,-0.282613126,-0.275952659,-0.272358591,-0.268764522,-0.260702509,-0.252640496,-0.247075278,-0.241510061
-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.31847377,-0.315775133,-0.313076496,-0.311857457,-0.310638418,-0.3088913,-0.307144183,-0.304313396,-0.301482609,-0.299327927,-0.297173244,-0.295952714,-0.294732184,-0.292037577,-0.28934297,-0.283316162,-0.277289353,-0.274299036,-0.27130872,-0.264850337,-0.258391955,-0.254350908,-0.25030986
-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.316936435,-0.313420634,-0.309904834,-0.309525814,-0.309146794,-0.309469478,-0.309792163,-0.307756657,-0.30572115,-0.303678766,-0.301636382,-0.300306574,-0.298976767,-0.296948548,-0.294920328,-0.290086679,-0.285253029,-0.282876628,-0.280500226,-0.275480323,-0.27046042,-0.267115845,-0.26377127
-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.321634231,-0.316821488,-0.312008745,-0.310515312,-0.309021878,-0.310303059,-0.31158424,-0.308990681,-0.306397122,-0.302702406,-0.29900769,-0.298255858,-0.297504025,-0.294182161,-0.290860297,-0.284464102,-0.278067908,-0.274358877,-0.270649846,-0.2628487,-0.255047555,-0.248719387,-0.242391219
-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.326203525,-0.323683958,-0.321164392,-0.317727288,-0.314290184,-0.314333998,-0.314377811,-0.312086586,-0.309795361,-0.307784392,-0.305773423,-0.304528425,-0.303283428,-0.302032638,-0.300781848,-0.297442649,-0.29410345,-0.291842041,-0.289580632,-0.285197719,-0.280814807,-0.277594574,-0.274374341
-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.322211415,-0.319199781,-0.316929081,-0.314658381,-0.315102228,-0.315546074,-0.312727993,-0.309909911,-0.307402492,-0.304895074,-0.303810568,-0.302726063,-0.300897458,-0.299068852,-0.295115922,-0.291162993,-0.288364545,-0.285566098,-0.280324328,-0.275082557,-0.271079452,-0.267076347
-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.322211415,-0.319199781,-0.316929081,-0.314658381,-0.315102228,-0.315546074,-0.312727993,-0.309909911,-0.307402492,-0.304895074,-0.303810568,-0.302726063,-0.300897458,-0.299068852,-0.295115922,-0.291162993,-0.288364545,-0.285566098,-0.280324328,-0.275082557,-0.271079452,-0.267076347
-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.32522305,-0.322211415,-0.319199781,-0.316929081,-0.314658381,-0.315102228,-0.315546074,-0.312727993,-0.309909911,-0.307402492,-0.304895074,-0.303810568,-0.302726063,-0.300897458,-0.299068852,-0.295115922,-0.291162993,-0.288364545,-0.285566098,-0.280324328,-0.275082557,-0.271079452,-0.267076347
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.325651254,-0.320078594,-0.318762883,-0.317447173,-0.315488129,-0.313529086,-0.313368089,-0.313207092,-0.311420242,-0.309633391,-0.310658139,-0.311682887,-0.311702479,-0.311722072,-0.311051199,-0.310380327,-0.309753105,-0.309125884,-0.309320412,-0.30951494
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.325782787,-0.32034166,-0.318215367,-0.316089074,-0.314676348,-0.313263622,-0.313110248,-0.312956874,-0.311274835,-0.309592796,-0.311143693,-0.31269459,-0.312820144,-0.312945698,-0.312673973,-0.312402248,-0.311868841,-0.311335434,-0.31152258,-0.311709726
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.327653546,-0.324083178,-0.323126919,-0.322170659,-0.318977152,-0.315783646,-0.315261508,-0.31473937,-0.313098602,-0.311457834,-0.312126107,-0.312794379,-0.312926833,-0.313059287,-0.311783427,-0.310507567,-0.309545328,-0.308583089,-0.308467722,-0.308352356
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.327059725,-0.322895537,-0.320730054,-0.318564571,-0.316566468,-0.314568364,-0.314194764,-0.313821163,-0.312262924,-0.310704685,-0.312205082,-0.313705479,-0.31393472,-0.314163961,-0.313647637,-0.313131313,-0.312421522,-0.31171173,-0.31170542,-0.311699109
-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.326564503,-0.324516379,-0.322468254,-0.319816599,-0.317164944,-0.315143878,-0.313122812,-0.31281965,-0.312516489,-0.312477945,-0.312439401,-0.311357457,-0.310275513,-0.312239779,-0.314204045,-0.314105324,-0.314006603,-0.314479089,-0.314951576,-0.314774671,-0.314597765,-0.315068121,-0.315538477
-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.323616203,-0.321081779,-0.318547355,-0.318059918,-0.317572482,-0.317152055,-0.316731629,-0.316884981,-0.317038333,-0.317106349,-0.317174365,-0.316421249,-0.315668133,-0.316953731,-0.318239329,-0.318285718,-0.318332106,-0.31873612,-0.319140134,-0.318958337,-0.318776541,-0.319275154,-0.319773766
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.326439992,-0.321656069,-0.319496429,-0.317336788,-0.317285367,-0.317233946,-0.317180194,-0.317126441,-0.315972547,-0.314818653,-0.316633983,-0.318449313,-0.318690833,-0.318932354,-0.319358524,-0.319784694,-0.319719267,-0.31965384,-0.320031739,-0.320409639
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.326439992,-0.321656069,-0.319496429,-0.317336788,-0.317285367,-0.317233946,-0.317180194,-0.317126441,-0.315972547,-0.314818653,-0.316633983,-0.318449313,-0.318690833,-0.318932354,-0.319358524,-0.319784694,-0.319719267,-0.31965384,-0.320031739,-0.320409639
-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.324213791,-0.322224093,-0.320234395,-0.316968843,-0.31370329,-0.31460356,-0.31550383,-0.316072293,-0.316640756,-0.316446112,-0.316251468,-0.314595508,-0.312939547,-0.313717321,-0.314495096,-0.314426262,-0.314357429,-0.314678531,-0.314999634,-0.315191034,-0.315382434,-0.315760413,-0.316138392
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.321288805,-0.311353697,-0.311597025,-0.311840352,-0.312119454,-0.312398556,-0.311820936,-0.311243316,-0.308323602,-0.305403889,-0.306350441,-0.307296993,-0.306934766,-0.306572539,-0.306794007,-0.307015475,-0.307693832,-0.30837219,-0.308655573,-0.308938956
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.321288805,-0.311353697,-0.311597025,-0.311840352,-0.312119454,-0.312398556,-0.311820936,-0.311243316,-0.308323602,-0.305403889,-0.306350441,-0.307296993,-0.306934766,-0.306572539,-0.306794007,-0.307015475,-0.307693832,-0.30837219,-0.308655573,-0.308938956
-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.322682417,-0.318704337,-0.314726256,-0.310249927,-0.305773597,-0.309212688,-0.312651779,-0.313673044,-0.314694309,-0.314548142,-0.314401975,-0.313271529,-0.312141083,-0.312994044,-0.313847005,-0.313677523,-0.313508041,-0.313976508,-0.314444975,-0.314600483,-0.314755991,-0.315121684,-0.315487377
-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.32501924,-0.322129501,-0.319239763,-0.314420367,-0.309600971,-0.312108007,-0.314615043,-0.315259974,-0.315904904,-0.315980476,-0.316056047,-0.315308439,-0.31456083,-0.315416536,-0.316272243,-0.316102047,-0.315931851,-0.316319061,-0.316706271,-0.316770595,-0.316834919,-0.317180014,-0.317525109
-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.322700455,-0.320281224,-0.317861993,-0.314829538,-0.311797084,-0.31280706,-0.313817037,-0.31451249,-0.315207944,-0.314960019,-0.314712094,-0.31287104,-0.311029986,-0.311872774,-0.312715561,-0.31262022,-0.31252488,-0.3129021,-0.31327932,-0.313458846,-0.313638373,-0.313957395,-0.314276418
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.322612909,-0.314001905,-0.314089452,-0.314177,-0.314143647,-0.314110294,-0.314136217,-0.31416214,-0.312687084,-0.311212028,-0.312206923,-0.313201817,-0.312865467,-0.312529117,-0.312754358,-0.312979599,-0.313241444,-0.313503289,-0.313714331,-0.313925374
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.318442403,-0.305660891,-0.305828471,-0.30599605,-0.30642735,-0.306858649,-0.305960334,-0.305062019,-0.301062185,-0.297062351,-0.2982482,-0.299434048,-0.298859896,-0.298285743,-0.298588847,-0.298891951,-0.299790266,-0.300688581,-0.300784728,-0.300880875
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.322612909,-0.314001905,-0.314089452,-0.314177,-0.314143647,-0.314110294,-0.314136217,-0.31416214,-0.312687084,-0.311212028,-0.312206923,-0.313201817,-0.312865467,-0.312529117,-0.312754358,-0.312979599,-0.313241444,-0.313503289,-0.313714331,-0.313925374
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.318442403,-0.305660891,-0.305828471,-0.30599605,-0.30642735,-0.306858649,-0.305960334,-0.305062019,-0.301062185,-0.297062351,-0.2982482,-0.299434048,-0.298859896,-0.298285743,-0.298588847,-0.298891951,-0.299790266,-0.300688581,-0.300784728,-0.300880875
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.316858547,-0.302493181,-0.303794587,-0.305095993,-0.306110491,-0.307124988,-0.307648047,-0.308171106,-0.307273502,-0.306375899,-0.307550066,-0.308724234,-0.307795572,-0.30686691,-0.307593247,-0.308319583,-0.309209441,-0.310099299,-0.31083049,-0.311561681
-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.329916189,-0.324486987,-0.319057785,-0.307119919,-0.295182053,-0.296070038,-0.296958023,-0.299589721,-0.302221419,-0.302750669,-0.30327992,-0.300055743,-0.296831566,-0.298880682,-0.300929798,-0.29978737,-0.298644942,-0.299182379,-0.299719817,-0.300734252,-0.301748688,-0.302357536,-0.302966385
-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.331223914,-0.319475756,-0.307727598,-0.306805411,-0.305883224,-0.307782029,-0.309680835,-0.310643513,-0.311606191,-0.310758881,-0.309911572,-0.311230929,-0.312550286,-0.312798303,-0.31304632,-0.313395159,-0.313743998,-0.314353341,-0.314962684,-0.315725452,-0.31648822
