popden2010,popden2020,popden2030,popden2040,popden2050,popden2060
-0.108529362,-0.09987437,-0.091219379,-0.090657068,-0.090094757,-0.089532447
-0.120134457,-0.103521071,-0.086907684,-0.068540901,-0.050174117,-0.031807334
-0.182079703,-0.175963809,-0.169847914,-0.161010863,-0.152173813,-0.143336762
0.239394836,0.316184308,0.392973781,0.457491495,0.52200921,0.586526924
-0.266589015,-0.265480256,-0.264371498,-0.264923772,-0.265476045,-0.266028319
-0.19604468,-0.188316165,-0.18058765,-0.17763124,-0.17467483,-0.17171842
-0.116265145,-0.102972567,-0.089679988,-0.082316992,-0.074953996,-0.067591
1.114156963,1.257268103,1.400379243,1.506956794,1.613534346,1.720111897
-0.276990769,-0.268376742,-0.259762716,-0.24911015,-0.238457583,-0.227805017
-0.273494725,-0.265837708,-0.258180692,-0.249291821,-0.24040295,-0.231514079
-0.276990769,-0.268376742,-0.259762716,-0.24911015,-0.238457583,-0.227805017
-0.269361824,-0.264519722,-0.259677621,-0.254626469,-0.249575318,-0.244524166
-0.264257729,-0.257662073,-0.251066416,-0.243677024,-0.236287632,-0.22889824
-0.264807815,-0.257473741,-0.250139667,-0.241206518,-0.232273369,-0.22334022
-0.273813657,-0.268910066,-0.264006475,-0.257914148,-0.251821821,-0.245729494
-0.076316156,-0.066361324,-0.056406492,-0.056780802,-0.057155112,-0.057529422
2.112527062,2.350877831,2.5892286,2.737796488,2.886364377,3.034932265
1.488418202,1.665375222,1.842332242,1.952795856,2.06325947,2.173723084
0.743828921,0.852158042,0.960487162,1.03974707,1.119006978,1.198266885
3.258735854,3.597114552,3.93549325,4.120370218,4.305247185,4.490124152
3.258735854,3.597114552,3.93549325,4.120370218,4.305247185,4.490124152
2.112527062,2.350877831,2.5892286,2.737796488,2.886364377,3.034932265
1.276212821,1.439748612,1.603284404,1.723804178,1.844323953,1.964843728
0.047677294,0.076789692,0.10590209,0.111540779,0.117179468,0.122818157
0.777334613,0.883868219,0.990401826,1.069221242,1.148040658,1.226860074
1.058348724,1.190881813,1.323414903,1.419887461,1.516360018,1.612832576
0.830426632,0.966733048,1.103039464,1.214018486,1.324997508,1.43597653
1.117101914,1.269720981,1.422340049,1.540969604,1.659599158,1.778228713
1.888449253,2.121385389,2.354321525,2.532690285,2.711059044,2.889427803
1.210321854,1.412515741,1.614709629,1.786701857,1.958694085,2.130686312
1.210321854,1.412515741,1.614709629,1.786701857,1.958694085,2.130686312
1.888449253,2.121385389,2.354321525,2.532690285,2.711059044,2.889427803
1.210321854,1.412515741,1.614709629,1.786701857,1.958694085,2.130686312
1.210321854,1.412515741,1.614709629,1.786701857,1.958694085,2.130686312
0.498593445,0.562269321,0.625945198,0.653101696,0.680258194,0.707414692
0.498593445,0.562269321,0.625945198,0.653101696,0.680258194,0.707414692
0.498593445,0.562269321,0.625945198,0.653101696,0.680258194,0.707414692
0.498593445,0.562269321,0.625945198,0.653101696,0.680258194,0.707414692
-0.05819032,-0.044761805,-0.031333291,-0.015012839,0.001307613,0.017628065
-0.192529124,-0.184947022,-0.177364919,-0.169528028,-0.161691137,-0.153854246
0.807194785,0.87833187,0.949468954,0.971127719,0.992786485,1.01444525
-0.092730852,-0.075385473,-0.058040093,-0.0466906,-0.035341107,-0.023991613
0.789038797,0.955858634,1.122678471,1.218341105,1.314003738,1.409666372
-0.114132634,-0.10824701,-0.102361386,-0.101045331,-0.099729276,-0.09841322
0.674358344,0.780142855,0.885927367,0.963090783,1.040254199,1.117417615
1.033408529,1.134382196,1.235355863,1.272233775,1.309111687,1.345989599
0.887167839,0.966904376,1.046640913,1.075948691,1.105256469,1.134564248
0.309455233,0.351477174,0.393499115,0.413902067,0.434305018,0.45470797
-0.150133641,-0.14058591,-0.131038179,-0.121595866,-0.112153554,-0.102711241
-0.067140096,-0.05178247,-0.036424844,-0.015840452,0.004743939,0.025328331
1.979297072,2.344582858,2.709868644,2.9424302,3.174991757,3.407553313
1.171796931,1.393432779,1.615068626,1.76406634,1.913064053,2.062061767
-0.072608617,-0.068567513,-0.06452641,-0.067430579,-0.070334749,-0.073238918
13.67825131,15.00677714,16.33530297,16.85677031,17.37823766,17.899705
-0.033322372,-0.014131071,0.00506023,0.01928201,0.03350379,0.047725569
0.157862566,0.23541888,0.312975193,0.379234742,0.44549429,0.511753838
0.509178289,0.63916677,0.76915525,0.871553787,0.973952324,1.076350861
1.082541684,1.239269059,1.395996434,1.513284139,1.630571844,1.747859549
0.132613563,0.167772712,0.202931862,0.227936961,0.25294206,0.277947159
-0.324623418,-0.324306437,-0.323989456,-0.32337839,-0.322767323,-0.322156257
-0.316351625,-0.315626104,-0.314900582,-0.313923384,-0.312946185,-0.311968986
-0.293404494,-0.290757119,-0.288109743,-0.285563542,-0.283017342,-0.280471141
-0.28879443,-0.286084019,-0.283373607,-0.280938149,-0.27850269,-0.276067232
0.143054168,0.21097513,0.278896092,0.327938862,0.376981631,0.426024401
-0.289914,-0.288811433,-0.287708865,-0.287080462,-0.286452059,-0.285823656
-0.258223811,-0.251406779,-0.244589747,-0.238145425,-0.231701104,-0.225256782
-0.170012997,-0.163024595,-0.156036193,-0.152906594,-0.149776995,-0.146647395
0.878770703,1.00337668,1.127982657,1.226967248,1.32595184,1.424936431
-0.107756559,-0.093084139,-0.078411718,-0.068708287,-0.059004855,-0.049301423
-0.211167608,-0.204820019,-0.19847243,-0.194877981,-0.191283532,-0.187689083
-0.214452891,-0.206763714,-0.199074538,-0.193360842,-0.187647147,-0.181933451
-0.271435742,-0.267145945,-0.262856148,-0.258170147,-0.253484146,-0.248798145
-0.306795598,-0.305932378,-0.305069157,-0.304229085,-0.303389012,-0.30254894
-0.29344169,-0.289402672,-0.285363654,-0.28044614,-0.275528625,-0.270611111
0.076764104,0.114840369,0.152916634,0.182312028,0.211707421,0.241102815
0.527806341,0.661092473,0.794378605,0.902830068,1.011281531,1.119732993
0.013193338,0.029144326,0.045095315,0.065655443,0.08621557,0.106775698
-0.127300757,-0.115479955,-0.103659153,-0.091169973,-0.078680794,-0.066191615
-0.012302516,0.033454495,0.079211506,0.121291264,0.163371022,0.20545078
-0.248741182,-0.242796281,-0.236851379,-0.230248974,-0.22364657,-0.217044165
-0.109609863,-0.027118848,0.055372166,0.144870393,0.234368621,0.323866849
-0.288109124,-0.283230169,-0.278351214,-0.2719167,-0.265482186,-0.259047672
0.597848604,0.678917179,0.759985753,0.793986032,0.827986311,0.86198659
-0.031781257,-0.008287699,0.015205859,0.020304628,0.025403396,0.030502165
0.054817401,0.086311131,0.117804862,0.124637168,0.131469475,0.138301782
0.150950695,0.196782876,0.242615057,0.275684867,0.308754677,0.341824486
-0.149970825,-0.139019919,-0.128069014,-0.118317479,-0.108565944,-0.098814409
-0.285580092,-0.281042418,-0.276504743,-0.271764295,-0.267023847,-0.262283398
-0.266154727,-0.25745735,-0.248759973,-0.238285055,-0.227810137,-0.217335218
-0.174499326,-0.143847497,-0.113195667,-0.079810705,-0.046425743,-0.013040782
-0.257445767,-0.249643919,-0.24184207,-0.233528063,-0.225214056,-0.216900048
-0.252220896,-0.241489883,-0.23075887,-0.217855276,-0.204951682,-0.192048088
-0.260852976,-0.247405966,-0.233958955,-0.218511245,-0.203063535,-0.187615825
-0.258921375,-0.247517754,-0.236114132,-0.22234,-0.208565867,-0.194791734
-0.195593038,-0.188508889,-0.18142474,-0.17658296,-0.171741179,-0.166899399
0.625381779,0.723691207,0.822000636,0.892729173,0.963457709,1.034186246
0.114271224,0.148798407,0.183325589,0.200464367,0.217603144,0.234741922
0.265453603,0.314819778,0.364185953,0.384646524,0.405107096,0.425567668
-0.22969972,-0.226470107,-0.223240494,-0.222697645,-0.222154795,-0.221611946
0.428525267,0.474085054,0.519644842,0.542462499,0.565280155,0.588097811
0.94911342,1.176378319,1.403643218,1.590402539,1.77716186,1.963921181
0.954390893,1.186663565,1.418936237,1.606810974,1.794685712,1.982560449
3.540278787,3.906353332,4.272427877,4.468879372,4.665330868,4.861782364
3.540278787,3.906353332,4.272427877,4.468879372,4.665330868,4.861782364
1.665267684,1.853409799,2.041551914,2.143634841,2.245717768,2.347800696
1.665267684,1.853409799,2.041551914,2.143634841,2.245717768,2.347800696
3.540278787,3.906353332,4.272427877,4.468879372,4.665330868,4.861782364
3.540278787,3.906353332,4.272427877,4.468879372,4.665330868,4.861782364
0.090238302,0.118606515,0.146974729,0.164234353,0.181493976,0.1987536
-0.145243339,-0.124066833,-0.102890328,-0.082026718,-0.061163108,-0.040299498
-0.145243339,-0.124066833,-0.102890328,-0.082026718,-0.061163108,-0.040299498
0.090238302,0.118606515,0.146974729,0.164234353,0.181493976,0.1987536
-0.13538377,-0.115420922,-0.095458073,-0.078490433,-0.061522793,-0.044555152
-0.13538377,-0.115420922,-0.095458073,-0.078490433,-0.061522793,-0.044555152
-0.145243339,-0.124066833,-0.102890328,-0.082026718,-0.061163108,-0.040299498
0.031004569,0.064284921,0.097565274,0.123349742,0.14913421,0.174918679
-0.299615099,-0.29827411,-0.296933122,-0.295085488,-0.293237855,-0.291390222
-0.212046685,-0.197497122,-0.182947558,-0.171361831,-0.159776105,-0.148190378
-0.184641138,-0.165636247,-0.146631357,-0.13197019,-0.117309024,-0.102647857
-0.227705642,-0.211853007,-0.196000373,-0.181252956,-0.16650554,-0.151758123
-0.316286682,-0.315268831,-0.314250979,-0.312561263,-0.310871546,-0.309181829
-0.316286682,-0.315268831,-0.314250979,-0.312561263,-0.310871546,-0.309181829
12.47230193,13.71124579,14.95018965,15.43471939,15.91924913,16.40377887
12.47230193,13.71124579,14.95018965,15.43471939,15.91924913,16.40377887
12.47230193,13.71124579,14.95018965,15.43471939,15.91924913,16.40377887
12.47230193,13.71124579,14.95018965,15.43471939,15.91924913,16.40377887
12.47230193,13.71124579,14.95018965,15.43471939,15.91924913,16.40377887
0.028776468,0.041284275,0.053792081,0.05292408,0.052056079,0.051188078
0.16397529,0.239414381,0.314853471,0.383383514,0.451913556,0.520443599
0.16397529,0.239414381,0.314853471,0.383383514,0.451913556,0.520443599
0.16397529,0.239414381,0.314853471,0.383383514,0.451913556,0.520443599
-0.238812177,-0.235372213,-0.231932249,-0.229988114,-0.228043979,-0.226099844
-0.026666944,0.002310989,0.031288922,0.047666235,0.064043549,0.080420863
-0.170363715,-0.162400549,-0.154437383,-0.152800886,-0.151164388,-0.149527891
-0.123013195,-0.104573094,-0.086132994,-0.074053537,-0.06197408,-0.049894624
-0.123013195,-0.104573094,-0.086132994,-0.074053537,-0.06197408,-0.049894624
3.491383398,4.046867067,4.602350736,4.983887266,5.365423795,5.746960325
7.929368439,9.160463945,10.39155945,11.25110209,12.11064474,12.97018738
4.728816688,5.500187173,6.271557658,6.821478034,7.371398411,7.921318787
0.097316258,0.143857039,0.19039782,0.226860655,0.263323491,0.299786327
0.06455393,0.098033453,0.131512977,0.168968048,0.206423119,0.243878191
-0.294170337,-0.293705853,-0.293241369,-0.293109064,-0.292976759,-0.292844454
-0.293955865,-0.293427858,-0.29289985,-0.292792978,-0.292686105,-0.292579232
-0.283491123,-0.282328978,-0.281166833,-0.280981673,-0.280796514,-0.280611355
-0.279711255,-0.277334537,-0.274957819,-0.273656109,-0.272354399,-0.271052689
0.1697362,0.217660911,0.265585622,0.30887747,0.352169317,0.395461165
0.169244238,0.233968983,0.298693727,0.350654815,0.402615902,0.45457699
0.046703861,0.095186234,0.143668607,0.183370595,0.223072583,0.262774571
-0.299333869,-0.292069479,-0.284805088,-0.275811426,-0.266817763,-0.2578241
-0.297117133,-0.291817372,-0.286517611,-0.280449099,-0.274380587,-0.268312074
-0.191575871,-0.169672536,-0.147769201,-0.127695908,-0.107622615,-0.087549321
-0.191575871,-0.169672536,-0.147769201,-0.127695908,-0.107622615,-0.087549321
-0.066403042,-0.048816361,-0.03122968,-0.023114779,-0.014999878,-0.006884977
-0.282258718,-0.278588037,-0.274917355,-0.270828651,-0.266739947,-0.262651243
-0.263474918,-0.253479361,-0.243483804,-0.231672834,-0.219861864,-0.208050894
0.448215201,0.533974363,0.619733526,0.673859431,0.727985337,0.782111242
0.272992389,0.338482406,0.403972422,0.44144607,0.478919719,0.516393367
0.073593785,0.104346631,0.135099478,0.158668788,0.182238098,0.205807408
0.114178355,0.16225014,0.210321925,0.248047196,0.285772468,0.323497739
-0.087928472,-0.06725621,-0.046583948,-0.029413581,-0.012243213,0.004927154
0.101512423,0.144859896,0.188207369,0.215893983,0.243580596,0.27126721
0.206335503,0.274660271,0.34298504,0.401209026,0.459433011,0.517656996
0.429264425,0.54821779,0.667171155,0.762679701,0.858188246,0.953696792
0.644006154,0.801590604,0.959175054,1.087263505,1.215351957,1.343440409
-0.306768789,-0.30616341,-0.305558032,-0.304778401,-0.303998769,-0.303219138
-0.3009253,-0.299784183,-0.298643066,-0.297157449,-0.295671831,-0.294186213
-0.306768789,-0.30616341,-0.305558032,-0.304778401,-0.303998769,-0.303219138
-0.289435933,-0.287897646,-0.286359359,-0.284415307,-0.282471255,-0.280527202
-0.289435933,-0.287897646,-0.286359359,-0.284415307,-0.282471255,-0.280527202
-0.047650574,-0.036521466,-0.025392357,-0.025869398,-0.02634644,-0.026823481
0.541126866,0.630924904,0.720722942,0.784492294,0.848261646,0.912030998
0.130186281,0.190405869,0.250625457,0.309156581,0.367687705,0.426218829
0.798019247,0.963454174,1.128889101,1.273737367,1.418585632,1.563433898
-0.233791769,-0.231973514,-0.230155259,-0.231934812,-0.233714365,-0.235493919
0.113586726,0.168467981,0.223349237,0.257172172,0.290995108,0.324818043
0.354542981,0.433033787,0.511524594,0.555922452,0.60032031,0.644718168
-0.204537435,-0.197957982,-0.191378528,-0.189088297,-0.186798065,-0.184507834
-0.097995726,-0.084048263,-0.0701008,-0.060331411,-0.050562022,-0.040792632
-0.146495119,-0.123436106,-0.100377093,-0.082568237,-0.064759382,-0.046950526
-0.146495119,-0.123436106,-0.100377093,-0.082568237,-0.064759382,-0.046950526
0.847696097,1.010577107,1.173458117,1.284812091,1.396166065,1.507520039
0.184881141,0.240131702,0.295382264,0.3365848,0.377787337,0.418989874
0.360824563,0.409958081,0.459091598,0.484191674,0.509291749,0.534391824
1.576626649,1.865926617,2.155226586,2.367430923,2.579635261,2.791839598
-0.207880355,-0.200846697,-0.193813039,-0.189479208,-0.185145377,-0.180811546
0.21388298,0.254901305,0.29591963,0.3106524,0.32538517,0.340117939
-0.186389376,-0.180623022,-0.174856667,-0.170573547,-0.166290427,-0.162007307
0.261053756,0.316887458,0.37272116,0.423207963,0.473694766,0.524181568
0.314972452,0.38353387,0.452095289,0.518447053,0.584798818,0.651150583
-0.152637823,-0.139413444,-0.126189065,-0.11691247,-0.107635874,-0.098359279
-0.112249244,-0.096582491,-0.080915738,-0.071851093,-0.062786448,-0.053721802
-0.000908109,0.011896,0.024700109,0.030304821,0.035909534,0.041514246
-0.213536921,-0.204693933,-0.195850945,-0.189821855,-0.183792766,-0.177763677
0.028004558,0.066623484,0.105242409,0.131098236,0.156954064,0.182809891
1.935586632,2.238899691,2.542212749,2.765776134,2.98933952,3.212902905
5.062682702,5.822257882,6.581833062,7.1334493,7.685065539,8.236681778
2.792734695,3.235917537,3.67910038,4.001257477,4.323414574,4.645571671
-0.026330572,-0.012389611,0.00155135,0.005060755,0.00857016,0.012079565
-0.234550912,-0.233809797,-0.233068682,-0.236251289,-0.239433896,-0.242616503
0.018014213,0.036743307,0.055472402,0.06289737,0.070322338,0.077747307
-0.294021295,-0.291465287,-0.288909279,-0.286925959,-0.284942639,-0.28295932
-0.262884769,-0.25813213,-0.25337949,-0.249843164,-0.246306838,-0.242770512
-0.087492513,-0.065846112,-0.044199711,-0.017676875,0.008845962,0.035368799
-0.266194608,-0.264256435,-0.262318262,-0.261742635,-0.261167008,-0.260591381
-0.129709188,-0.112586798,-0.095464408,-0.074180959,-0.052897511,-0.031614063
-0.293115439,-0.292102589,-0.291089739,-0.290909489,-0.29072924,-0.29054899
-0.239225737,-0.233608864,-0.227991991,-0.222825049,-0.217658107,-0.212491165
-0.251194329,-0.244577252,-0.237960175,-0.230927199,-0.223894222,-0.216861246
-0.274842219,-0.261634719,-0.24842722,-0.234155104,-0.219882989,-0.205610874
0.077653633,0.129474673,0.181295713,0.220977807,0.260659901,0.300341995
0.045566585,0.072651862,0.099737139,0.124088859,0.148440579,0.172792299
0.615655367,0.72192965,0.828203934,0.894659639,0.961115343,1.027571048
0.072832496,0.11520857,0.157584645,0.194732851,0.231881058,0.269029265
0.172808517,0.22147954,0.270150564,0.311099342,0.352048121,0.392996899
0.14189252,0.187532013,0.233171506,0.277897542,0.322623578,0.367349615
-0.256925422,-0.252470266,-0.248015109,-0.243481764,-0.238948419,-0.234415074
-0.323990899,-0.323647125,-0.323303351,-0.322738068,-0.322172785,-0.321607502
-0.323990899,-0.323647125,-0.323303351,-0.322738068,-0.322172785,-0.321607502
-0.256925422,-0.252470266,-0.248015109,-0.243481764,-0.238948419,-0.234415074
-0.256925422,-0.252470266,-0.248015109,-0.243481764,-0.238948419,-0.234415074
0.3893997,0.447592947,0.505786195,0.529746329,0.553706464,0.577666598
0.107810623,0.12705743,0.146304237,0.144131175,0.141958113,0.139785051
-0.060983381,-0.041888376,-0.022793371,-0.012769092,-0.002744812,0.007279467
1.161305882,1.381344177,1.601382471,1.782124319,1.962866166,2.143608014
0.063874879,0.14124808,0.21862128,0.276775399,0.334929518,0.393083637
-0.118522197,-0.109604852,-0.100687506,-0.099077598,-0.09746769,-0.095857782
0.04430855,0.061118357,0.077928164,0.088191295,0.098454426,0.108717557
0.076125927,0.112562808,0.148999689,0.180566606,0.212133523,0.24370044
-0.202310888,-0.198230772,-0.194150656,-0.192493793,-0.19083693,-0.189180067
-0.199151854,-0.194131055,-0.189110256,-0.186017339,-0.182924422,-0.179831505
0.19740472,0.247025222,0.296645724,0.341934485,0.387223245,0.432512006
0.181524106,0.238176196,0.294828287,0.345299748,0.395771208,0.446242669
0.233713303,0.299340419,0.364967535,0.411141521,0.457315507,0.503489493
0.218128884,0.275376406,0.332623928,0.37593433,0.419244732,0.462555134
0.021876218,0.041860423,0.061844627,0.073369541,0.084894455,0.096419368
-0.286246426,-0.283759532,-0.281272638,-0.278013578,-0.274754518,-0.271495458
-0.286246426,-0.283759532,-0.281272638,-0.278013578,-0.274754518,-0.271495458
0.118966721,0.193891775,0.268816829,0.33617294,0.40352905,0.470885161
0.149840598,0.202732261,0.255623924,0.297963523,0.340303122,0.382642721
0.11705928,0.168105968,0.219152656,0.258939646,0.298726636,0.338513626
-0.030059264,0.004958432,0.039976128,0.068487793,0.096999458,0.125511123
0.233259135,0.265995265,0.298731395,0.313802122,0.328872848,0.343943574
0.189730668,0.220352984,0.250975301,0.265911429,0.280847557,0.295783685
0.233259135,0.265995265,0.298731395,0.313802122,0.328872848,0.343943574
0.233259135,0.265995265,0.298731395,0.313802122,0.328872848,0.343943574
0.189730668,0.220352984,0.250975301,0.265911429,0.280847557,0.295783685
0.189730668,0.220352984,0.250975301,0.265911429,0.280847557,0.295783685
0.036516779,0.058200812,0.079884845,0.091749773,0.103614701,0.115479629
0.233259135,0.265995265,0.298731395,0.313802122,0.328872848,0.343943574
0.233259135,0.265995265,0.298731395,0.313802122,0.328872848,0.343943574
0.233259135,0.265995265,0.298731395,0.313802122,0.328872848,0.343943574
0.233259135,0.265995265,0.298731395,0.313802122,0.328872848,0.343943574
-0.063860975,-0.033596978,-0.003332981,0.027871944,0.059076868,0.090281792
-0.121776041,-0.102961379,-0.084146716,-0.060912797,-0.037678879,-0.01444496
-0.07004327,-0.020450055,0.02914316,0.076322569,0.123501978,0.170681387
-0.26275061,-0.258644976,-0.254539342,-0.250767354,-0.246995366,-0.243223377
-0.233341992,-0.230315014,-0.227288037,-0.224904686,-0.222521336,-0.220137985
-0.214975311,-0.207876969,-0.200778627,-0.195910115,-0.191041604,-0.186173093
0.040713466,0.123664366,0.206615266,0.289659334,0.372703401,0.455747468
-0.218502337,-0.209375855,-0.200249373,-0.193932624,-0.187615875,-0.181299126
-0.111389933,-0.081647251,-0.051904569,-0.030372591,-0.008840613,0.012691366
0.168403687,0.206169507,0.243935326,0.260763901,0.277592475,0.294421049
0.13053626,0.165709321,0.200882382,0.215328459,0.229774535,0.244220612
-0.204998717,-0.196881934,-0.188765152,-0.180835573,-0.172905995,-0.164976416
-0.204998717,-0.196881934,-0.188765152,-0.180835573,-0.172905995,-0.164976416
-0.219874964,-0.213148466,-0.206421968,-0.199696459,-0.19297095,-0.186245441
-0.219874964,-0.213148466,-0.206421968,-0.199696459,-0.19297095,-0.186245441
-0.198864097,-0.18957779,-0.180291484,-0.172610729,-0.164929974,-0.15724922
-0.084731468,-0.061369708,-0.038007947,-0.018319315,0.001369317,0.021057949
-0.096645055,-0.078738951,-0.060832848,-0.04385501,-0.026877172,-0.009899334
-0.059910201,-0.045322095,-0.030733989,-0.018300129,-0.005866269,0.006567591
0.085124065,0.127849654,0.170575242,0.219613077,0.268650913,0.317688748
0.187185146,0.21328545,0.239385754,0.243392477,0.247399199,0.251405922
-0.183372245,-0.179990984,-0.176609723,-0.179811699,-0.183013674,-0.18621565
-0.239091272,-0.238415938,-0.237740604,-0.240940061,-0.244139519,-0.247338977
0.195350969,0.297000581,0.398650192,0.521227849,0.643805506,0.766383163
-0.185415439,-0.178312575,-0.171209711,-0.167353764,-0.163497817,-0.159641869
-0.234532761,-0.232652672,-0.230772583,-0.232148422,-0.233524261,-0.2349001
1.164233148,1.40880864,1.653384132,1.933668461,2.213952789,2.494237118
-0.241465726,-0.237472355,-0.233478985,-0.229607334,-0.225735683,-0.221864033
-0.20292877,-0.194799266,-0.186669761,-0.182354455,-0.178039149,-0.173723843
1.475622249,1.785543705,2.095465161,2.377744798,2.660024435,2.942304072
-0.071589254,-0.057281435,-0.042973615,-0.03388684,-0.024800065,-0.01571329
-0.069554976,-0.050795499,-0.032036022,-0.015181647,0.001672728,0.018527103
-0.110701879,-0.099756561,-0.088811242,-0.085271563,-0.081731884,-0.078192204
-0.215082398,-0.212459923,-0.209837449,-0.211840716,-0.213843983,-0.215847251
0.196816674,0.235863437,0.274910201,0.293931918,0.312953636,0.331975354
0.230447331,0.272499884,0.314552437,0.335368251,0.356184066,0.376999881
0.349890815,0.469282814,0.588674814,0.70766355,0.826652286,0.945641023
-0.081494135,-0.059689969,-0.037885803,-0.021922406,-0.005959008,0.010004389
0.03385649,0.063388511,0.092920531,0.11443078,0.13594103,0.157451279
0.198765758,0.220392486,0.242019214,0.237162859,0.232306505,0.227450151
0.17727254,0.222313305,0.26735407,0.321906707,0.376459344,0.431011981
0.584191875,0.655953784,0.727715692,0.792336811,0.85695793,0.921579049
-0.152972617,-0.145953434,-0.138934251,-0.130492144,-0.122050038,-0.113607931
-0.070113499,-0.050352279,-0.03059106,-0.012164921,0.006261218,0.024687357
-0.058446849,-0.030864557,-0.003282265,0.018885741,0.041053748,0.063221755
0.011669515,0.04073246,0.069795405,0.093999294,0.118203182,0.14240707
-0.200566339,-0.182141057,-0.163715774,-0.148700242,-0.13368471,-0.118669178
-0.163036755,-0.139139967,-0.115243179,-0.095608087,-0.075972994,-0.056337902
-0.321561814,-0.320555601,-0.319549389,-0.319152476,-0.318755563,-0.31835865
-0.15312979,-0.128345631,-0.103561471,-0.08304524,-0.062529008,-0.042012777
-0.14789673,-0.108828551,-0.069760372,-0.033337296,0.003085779,0.039508855
0.058712779,0.141731736,0.224750694,0.308139854,0.391529015,0.474918176
-0.297917502,-0.295655122,-0.293392743,-0.291420426,-0.289448108,-0.287475791
-0.08137586,-0.03268548,0.0160049,0.068053848,0.120102796,0.172151744
-0.149167818,-0.125820786,-0.102473755,-0.083731755,-0.064989755,-0.046247755
-0.293616147,-0.293316894,-0.29301764,-0.293373799,-0.293729957,-0.294086116
-0.26419575,-0.262687021,-0.261178292,-0.260067602,-0.258956912,-0.257846222
-0.187494971,-0.182315919,-0.177136867,-0.17314477,-0.169152672,-0.165160575
-0.069173217,-0.05455107,-0.039928923,-0.032317847,-0.02470677,-0.017095694
-0.194006775,-0.18901539,-0.184024005,-0.182385101,-0.180746196,-0.179107291
-0.160649963,-0.132394767,-0.10413957,-0.075393832,-0.046648094,-0.017902356
-0.221648557,-0.216634192,-0.211619827,-0.206972742,-0.202325657,-0.197678572
0.168080461,0.216402103,0.264723746,0.315866831,0.367009916,0.418153001
-0.325629951,-0.32543128,-0.325232609,-0.324989361,-0.324746113,-0.324502864
-0.324819828,-0.324701314,-0.324582799,-0.324468312,-0.324353824,-0.324239337
-0.327716811,-0.327443682,-0.327170553,-0.326755288,-0.326340023,-0.325924758
-0.320227375,-0.319821528,-0.31941568,-0.31917895,-0.318942221,-0.318705492
-0.320227375,-0.319821528,-0.31941568,-0.31917895,-0.318942221,-0.318705492
-0.327716811,-0.327443682,-0.327170553,-0.326755288,-0.326340023,-0.325924758
-0.3280921,-0.327939732,-0.327787363,-0.327503404,-0.327219445,-0.326935485
-0.319339753,-0.318718911,-0.318098069,-0.317645697,-0.317193325,-0.316740953
-0.317676026,-0.316738397,-0.315800769,-0.315113905,-0.314427041,-0.313740177
-0.317676026,-0.316738397,-0.315800769,-0.315113905,-0.314427041,-0.313740177
-0.30566062,-0.303872923,-0.302085225,-0.300663196,-0.299241166,-0.297819137
-0.305421217,-0.303308646,-0.301196075,-0.299360666,-0.297525256,-0.295689846
-0.327403009,-0.327028905,-0.326654802,-0.326129744,-0.325604686,-0.325079628
-0.327403009,-0.327028905,-0.326654802,-0.326129744,-0.325604686,-0.325079628
-0.327403009,-0.327028905,-0.326654802,-0.326129744,-0.325604686,-0.325079628
0.434615672,0.526389788,0.618163904,0.687379086,0.756594267,0.825809448
-0.327403009,-0.327028905,-0.326654802,-0.326129744,-0.325604686,-0.325079628
3.943579523,4.456234842,4.968890162,5.354411447,5.739932732,6.125454018
0.309232248,0.367846214,0.426460181,0.466212514,0.505964848,0.545717181
0.147212816,0.194966205,0.242719595,0.279198712,0.31567783,0.352156948
-0.031658371,-0.004153914,0.023350542,0.046382494,0.069414447,0.092446399
-0.151756908,-0.143551008,-0.135345107,-0.124856301,-0.114367494,-0.103878687
-0.169607643,-0.15913467,-0.148661697,-0.1408021,-0.132942502,-0.125082905
-0.21721059,-0.215103828,-0.212997066,-0.21433594,-0.215674813,-0.217013686
0.127474024,0.154503188,0.181532351,0.206316265,0.23110018,0.255884094
0.444553023,0.492750492,0.540947961,0.567442335,0.59393671,0.620431085
0.030532487,0.068634745,0.106737002,0.134699854,0.162662706,0.190625557
0.229105419,0.266287093,0.303468766,0.321280826,0.339092885,0.356904944
0.721794775,0.901067656,1.080340537,1.245140694,1.40994085,1.574741007
0.475890235,0.613215244,0.750540253,0.886127546,1.021714838,1.15730213
0.265641611,0.315169069,0.364696528,0.406010491,0.447324454,0.488638417
-0.077222588,-0.056998383,-0.036774178,-0.01918903,-0.001603883,0.015981265
-0.084776732,-0.049211622,-0.013646512,0.044355079,0.10235667,0.160358261
-0.048411526,-0.015966241,0.016479044,0.035448927,0.05441881,0.073388692
-0.028725413,0.00681636,0.042358133,0.066885311,0.091412489,0.115939667
-0.026539945,-0.004164015,0.018211915,0.032392903,0.04657389,0.060754878
-0.101065666,-0.088904491,-0.076743317,-0.069090803,-0.06143829,-0.053785776
-0.119055338,-0.106191055,-0.093326771,-0.082845405,-0.072364039,-0.061882673
-0.1855954,-0.17648383,-0.16737226,-0.160763131,-0.154154002,-0.147544872
0.605062148,0.75997426,0.914886372,1.045836804,1.176787235,1.307737667
0.242662137,0.357404052,0.472145967,0.575809049,0.67947213,0.783135212
-0.224331324,-0.218448457,-0.212565589,-0.207177283,-0.201788976,-0.19640067
-0.109337547,-0.098971944,-0.088606341,-0.083252293,-0.077898244,-0.072544196
