id,ID_2,X_coord,Y_coord,PLACEFIPS,area,area2,propreal3
"442","3871",-1997832.02000,-332686.36490,"0604996","6383453","306008",0.047938
"442","3871",-1997832.02000,-332686.36490,"0608100","31650244","31650244",1.000000
"442","3871",-1997832.02000,-332686.36490,"0608786","27318999","27318999",1.000000
"442","3871",-1997832.02000,-332686.36490,"0612552","22936632","22812710",0.994597
"442","3871",-1997832.02000,-332686.36490,"0613210","76862439","76862439",1.000000
"442","3871",-1997832.02000,-332686.36490,"0613214","115861558","115861558",1.000000
"442","3871",-1997832.02000,-332686.36490,"0613756","34924801","2284950",0.065425
"442","3871",-1997832.02000,-332686.36490,"0614974","16926075","5504560",0.325212
"442","3871",-1997832.02000,-332686.36490,"0616350","100825687","64059605",0.635350
"442","3871",-1997832.02000,-332686.36490,"0616420","1774990","1774990",1.000000
"442","3871",-1997832.02000,-332686.36490,"0616532","40811881","40811881",1.000000
"442","3871",-1997832.02000,-332686.36490,"0617750","17142985","17142985",1.000000
"442","3871",-1997832.02000,-332686.36490,"0619192","38550762","38550762",1.000000
"442","3871",-1997832.02000,-332686.36490,"0619766","32559826","15594005",0.478934
"442","3871",-1997832.02000,-332686.36490,"0621230","33968019","18364192",0.540632
"442","3871",-1997832.02000,-332686.36490,"0625380","23538574","23538574",1.000000
"442","3871",-1997832.02000,-332686.36490,"0628000","58143389","58143389",1.000000
"442","3871",-1997832.02000,-332686.36490,"0629000","46565265","46565265",1.000000
"442","3871",-1997832.02000,-332686.36490,"0631596","28965659","28965659",1.000000
"442","3871",-1997832.02000,-332686.36490,"0632506","2484759","2484759",1.000000
"442","3871",-1997832.02000,-332686.36490,"0636000","70601539","69094089",0.978648
"442","3871",-1997832.02000,-332686.36490,"0636490","31258198","26769643",0.856404
"442","3871",-1997832.02000,-332686.36490,"0636770","170413713","167922098",0.985379
"442","3871",-1997832.02000,-332686.36490,"0639220","17158589","1344685",0.078368
"442","3871",-1997832.02000,-332686.36490,"0639259","8667890","259533",0.029942
"442","3871",-1997832.02000,-332686.36490,"0639290","19059504","19059504",1.000000
"442","3871",-1997832.02000,-332686.36490,"0639304","15956446","15956446",1.000000
"442","3871",-1997832.02000,-332686.36490,"0639496","43296534","37617866",0.868842
"442","3871",-1997832.02000,-332686.36490,"0639892","24539073","5427115",0.221162
"442","3871",-1997832.02000,-332686.36490,"0640032","20288895","20288895",1.000000
"442","3871",-1997832.02000,-332686.36490,"0640256","4676475","4676475",1.000000
"442","3871",-1997832.02000,-332686.36490,"0640340","9004728","6455207",0.716869
"442","3871",-1997832.02000,-332686.36490,"0643000","131130167","5352886",0.040821
"442","3871",-1997832.02000,-332686.36490,"0643224","10577474","10357593",0.979212
"442","3871",-1997832.02000,-332686.36490,"0647430","1568027","1568027",1.000000
"442","3871",-1997832.02000,-332686.36490,"0648256","46624417","6902066",0.148035
"442","3871",-1997832.02000,-332686.36490,"0621292","2827955","2827955",1.000000
"442","3871",-1997832.02000,-332686.36490,"0648788","14299309","14142873",0.989060
"442","3871",-1997832.02000,-332686.36490,"0648816","21695196","7550702",0.348036
"442","3871",-1997832.02000,-332686.36490,"0651182","62092307","44706125",0.719995
"442","3871",-1997832.02000,-332686.36490,"0651560","36260280","8711657",0.240253
"442","3871",-1997832.02000,-332686.36490,"0652379","17125976","17125976",1.000000
"442","3871",-1997832.02000,-332686.36490,"0652526","25244733","25244733",1.000000
"442","3871",-1997832.02000,-332686.36490,"0653896","129504219","74096108",0.572152
"442","3871",-1997832.02000,-332686.36490,"0653980","66810045","66810045",1.000000
"442","3871",-1997832.02000,-332686.36490,"0656924","22988732","22170874",0.964424
"442","3871",-1997832.02000,-332686.36490,"0657526","17169158","17169158",1.000000
"442","3871",-1997832.02000,-332686.36490,"0658072","59474212","51131100",0.859719
"442","3871",-1997832.02000,-332686.36490,"0659451","103239632","1673131",0.016206
"442","3871",-1997832.02000,-332686.36490,"0659587","33513100","4766265",0.142221
"442","3871",-1997832.02000,-332686.36490,"0662860","1136163","1136163",1.000000
"442","3871",-1997832.02000,-332686.36490,"0663050","3984613","3046245",0.764502
"442","3871",-1997832.02000,-332686.36490,"0663218","33881435","33881435",1.000000
"442","3871",-1997832.02000,-332686.36490,"0666070","39954401","2612281",0.065382
"442","3871",-1997832.02000,-332686.36490,"0669000","70955290","70955290",1.000000
"442","3871",-1997832.02000,-332686.36490,"0669154","23088847","23088847",1.000000
"442","3871",-1997832.02000,-332686.36490,"0670686","29369837","17016339",0.579381
"442","3871",-1997832.02000,-332686.36490,"0673290","3908794","3908794",1.000000
"442","3871",-1997832.02000,-332686.36490,"0673430","13841740","13841740",1.000000
"442","3871",-1997832.02000,-332686.36490,"0673962","8026212","8026212",1.000000
"442","3871",-1997832.02000,-332686.36490,"0678138","50016623","20422",0.000408
"442","3871",-1997832.02000,-332686.36490,"0680854","28773851","28773851",1.000000
"442","3871",-1997832.02000,-332686.36490,"0681344","40533272","8697690",0.214581
"442","3871",-1997832.02000,-332686.36490,"0681638","5218264","4168941",0.798913
"442","3871",-1997832.02000,-332686.36490,"0682744","5386009","5386009",1.000000
"442","3871",-1997832.02000,-332686.36490,"0683332","23293655","23293655",1.000000
"442","3871",-1997832.02000,-332686.36490,"0684200","41673413","15332797",0.367928
"442","3871",-1997832.02000,-332686.36490,"0684550","25967664","25967664",1.000000
"442","3871",-1997832.02000,-332686.36490,"0684774","4843907","780243",0.161077
"442","3871",-1997832.02000,-332686.36490,"0684921","6519915","6519915",1.000000
"442","3871",-1997832.02000,-332686.36490,"0685292","37981716","37829013",0.995980
"442","3871",-1997832.02000,-332686.36490,"0686832","51433346","51433346",1.000000
"500","3872",-1947832.02000,-332686.36490,"0604758","80239966","12013341",0.149718
"500","3872",-1947832.02000,-332686.36490,"0607064","15513254","15513254",1.000000
"500","3872",-1947832.02000,-332686.36490,"0609864","38456344","30015834",0.780517
"500","3872",-1947832.02000,-332686.36490,"0614890","41549776","41549776",1.000000
"500","3872",-1947832.02000,-332686.36490,"0616350","100825687","36766081",0.364650
"500","3872",-1947832.02000,-332686.36490,"0621230","33968019","15603827",0.459368
"500","3872",-1947832.02000,-332686.36490,"0621810","7195894","7195894",1.000000
"500","3872",-1947832.02000,-332686.36490,"0622457","18692686","18692686",1.000000
"500","3872",-1947832.02000,-332686.36490,"0624680","109888525","90989924",0.828020
"500","3872",-1947832.02000,-332686.36490,"0630410","29095989","29095989",1.000000
"500","3872",-1947832.02000,-332686.36490,"0630658","9067007","9067007",1.000000
"500","3872",-1947832.02000,-332686.36490,"0633182","72121405","2864001",0.039711
"500","3872",-1947832.02000,-332686.36490,"0633574","8333362","8333362",1.000000
"500","3872",-1947832.02000,-332686.36490,"0633588","48938427","48938427",1.000000
"500","3872",-1947832.02000,-332686.36490,"0634302","4030937","4030937",1.000000
"500","3872",-1947832.02000,-332686.36490,"0634316","11050654","4569432",0.413499
"500","3872",-1947832.02000,-332686.36490,"0639486","113499411","34772384",0.306366
"500","3872",-1947832.02000,-332686.36490,"0639645","41235731","41235731",1.000000
"500","3872",-1947832.02000,-332686.36490,"0639836","8435364","8435364",1.000000
"500","3872",-1947832.02000,-332686.36490,"0642370","19457366","19457366",1.000000
"500","3872",-1947832.02000,-332686.36490,"0645680","30904388","30904388",1.000000
"500","3872",-1947832.02000,-332686.36490,"0646520","17817915","14308483",0.803039
"500","3872",-1947832.02000,-332686.36490,"0646646","49725682","49725682",1.000000
"500","3872",-1947832.02000,-332686.36490,"0646842","120742155","14283194",0.118295
"500","3872",-1947832.02000,-332686.36490,"0646884","15983598","15983598",1.000000
"500","3872",-1947832.02000,-332686.36490,"0637692","113140920","113140920",1.000000
"500","3872",-1947832.02000,-332686.36490,"0649270","133299432","133299432",1.000000
"500","3872",-1947832.02000,-332686.36490,"0650132","8155610","6551044",0.803256
"500","3872",-1947832.02000,-332686.36490,"0651560","36260280","27548623",0.759747
"500","3872",-1947832.02000,-332686.36490,"0652624","17529361","17529361",1.000000
"500","3872",-1947832.02000,-332686.36490,"0653896","129504219","55408111",0.427848
"500","3872",-1947832.02000,-332686.36490,"0656700","81596413","79308862",0.971965
"500","3872",-1947832.02000,-332686.36490,"0659451","103239632","44095799",0.427121
"500","3872",-1947832.02000,-332686.36490,"0659962","94093986","93986181",0.998854
"500","3872",-1947832.02000,-332686.36490,"0660466","57894121","51085736",0.882399
"500","3872",-1947832.02000,-332686.36490,"0662000","211023602","211023602",1.000000
"500","3872",-1947832.02000,-332686.36490,"0662756","6851988","6851988",1.000000
"500","3872",-1947832.02000,-332686.36490,"0663316","10907891","3902819",0.357798
"500","3872",-1947832.02000,-332686.36490,"0665000","160414570","117642753",0.733367
"500","3872",-1947832.02000,-332686.36490,"0667112","67684897","43343346",0.640370
"500","3872",-1947832.02000,-332686.36490,"0678138","50016623","49996201",0.999592
"500","3872",-1947832.02000,-332686.36490,"0683460","3843915","2668955",0.694332
"500","3872",-1947832.02000,-332686.36490,"0686244","29594157","29594157",1.000000
"500","3872",-1947832.02000,-332686.36490,"0687042","73561773","33608311",0.456872
"558","3873",-1897832.02000,-332686.36490,"0603820","59827656","59827656",1.000000
"558","3873",-1897832.02000,-332686.36490,"0604758","80239966","68226624",0.850282
"558","3873",-1897832.02000,-332686.36490,"0606406","82821087","65566465",0.791664
"558","3873",-1897832.02000,-332686.36490,"0606434","16922832","14543817",0.859420
"558","3873",-1897832.02000,-332686.36490,"0609360","12681145","12681145",1.000000
"558","3873",-1897832.02000,-332686.36490,"0609864","38456344","8440510",0.219483
"558","3873",-1897832.02000,-332686.36490,"0612048","56330174","9723773",0.172621
"558","3873",-1897832.02000,-332686.36490,"0612916","20774881","20774881",1.000000
"558","3873",-1897832.02000,-332686.36490,"0618986","5871865","371176",0.063213
"558","3873",-1897832.02000,-332686.36490,"0618996","79213395","78331976",0.988873
"558","3873",-1897832.02000,-332686.36490,"0629112","20429139","20156727",0.986666
"558","3873",-1897832.02000,-332686.36490,"0649348","65317221","64309709",0.984575
"558","3873",-1897832.02000,-332686.36490,"0652715","38505330","38505330",1.000000
"558","3873",-1897832.02000,-332686.36490,"0655254","245776626","84112217",0.342230
"558","3873",-1897832.02000,-332686.36490,"0659962","94093986","107805",0.001146
"558","3873",-1897832.02000,-332686.36490,"0663316","10907891","1889686",0.173240
"558","3873",-1897832.02000,-332686.36490,"0667112","67684897","14664628",0.216660
"558","3873",-1897832.02000,-332686.36490,"0687042","73561773","39953461",0.543128
"558","3873",-1897832.02000,-332686.36490,"0685208","25586822","25586822",1.000000
"616","3874",-1847832.02000,-332686.36490,"0612048","56330174","375079",0.006659
"616","3874",-1847832.02000,-332686.36490,"0618986","5871865","5500689",0.936787
"616","3874",-1847832.02000,-332686.36490,"0618996","79213395","881420",0.011127
"616","3874",-1847832.02000,-332686.36490,"0629112","20429139","272412",0.013334
"616","3874",-1847832.02000,-332686.36490,"0634392","87737255","87629318",0.998770
"616","3874",-1847832.02000,-332686.36490,"0637554","95946896","95946896",1.000000
"616","3874",-1847832.02000,-332686.36490,"0649348","65317221","1007512",0.015425
"616","3874",-1847832.02000,-332686.36490,"0672156","62990846","27301794",0.433425
"616","3874",-1847832.02000,-332686.36490,"0680994","153186002","153186002",1.000000
"616","3874",-1847832.02000,-332686.36490,"0687056","103648103","103648103",1.000000
"441","4043",-1997832.02000,-282686.36490,"0600212","101747443","6733261",0.066176
"441","4043",-1997832.02000,-282686.36490,"0600884","19773989","19773989",1.000000
"441","4043",-1997832.02000,-282686.36490,"0601290","22608420","22608420",1.000000
"441","4043",-1997832.02000,-282686.36490,"0602462","28840892","28840892",1.000000
"441","4043",-1997832.02000,-282686.36490,"0603344","7354989","5862050",0.797017
"441","4043",-1997832.02000,-282686.36490,"0603386","25047246","25047246",1.000000
"441","4043",-1997832.02000,-282686.36490,"0603666","17578342","17578342",1.000000
"441","4043",-1997832.02000,-282686.36490,"0607946","5073380","5073380",1.000000
"441","4043",-1997832.02000,-282686.36490,"0612734","2403417","2403417",1.000000
"441","4043",-1997832.02000,-282686.36490,"0613560","2299640","2299640",1.000000
"441","4043",-1997832.02000,-282686.36490,"0613756","34924801","32639851",0.934575
"441","4043",-1997832.02000,-282686.36490,"0614974","16926075","1375993",0.081294
"441","4043",-1997832.02000,-282686.36490,"0616742","18226936","18226936",1.000000
"441","4043",-1997832.02000,-282686.36490,"0619990","17337543","17337543",1.000000
"441","4043",-1997832.02000,-282686.36490,"0620802","19298272","4242092",0.219817
"441","4043",-1997832.02000,-282686.36490,"0620984","3426953","3426953",1.000000
"441","4043",-1997832.02000,-282686.36490,"0621096","4075583","4075583",1.000000
"441","4043",-1997832.02000,-282686.36490,"0622230","24979570","24979570",1.000000
"441","4043",-1997832.02000,-282686.36490,"0630000","79167418","3403027",0.042985
"441","4043",-1997832.02000,-282686.36490,"0630014","50659446","50659446",1.000000
"441","4043",-1997832.02000,-282686.36490,"0636490","31258198","4488556",0.143596
"441","4043",-1997832.02000,-282686.36490,"0636826","24894011","24894011",1.000000
"441","4043",-1997832.02000,-282686.36490,"0639003","22396415","17062116",0.761824
"441","4043",-1997832.02000,-282686.36490,"0639045","8898725","32177",0.003616
"441","4043",-1997832.02000,-282686.36490,"0640340","9004728","2549521",0.283131
"441","4043",-1997832.02000,-282686.36490,"0640830","22173500","22173500",1.000000
"441","4043",-1997832.02000,-282686.36490,"0644000","1224991331","7390992",0.006034
"441","4043",-1997832.02000,-282686.36490,"0646436","1764258","1764258",1.000000
"441","4043",-1997832.02000,-282686.36490,"0648648","35518047","35518047",1.000000
"441","4043",-1997832.02000,-282686.36490,"0648788","14299309","156436",0.010940
"441","4043",-1997832.02000,-282686.36490,"0648816","21695196","14144495",0.651964
"441","4043",-1997832.02000,-282686.36490,"0648914","20023442","19014679",0.949621
"441","4043",-1997832.02000,-282686.36490,"0651820","1101086","1101086",1.000000
"441","4043",-1997832.02000,-282686.36490,"0656000","59894186","59894186",1.000000
"441","4043",-1997832.02000,-282686.36490,"0656924","22988732","817858",0.035576
"441","4043",-1997832.02000,-282686.36490,"0658072","59474212","8343112",0.140281
"441","4043",-1997832.02000,-282686.36490,"0659451","103239632","919810",0.008909
"441","4043",-1997832.02000,-282686.36490,"0662896","13410046","13410046",1.000000
"441","4043",-1997832.02000,-282686.36490,"0664462","6773880","6622304",0.977623
"441","4043",-1997832.02000,-282686.36490,"0666070","39954401","37342120",0.934618
"441","4043",-1997832.02000,-282686.36490,"0667042","10726869","10726869",1.000000
"441","4043",-1997832.02000,-282686.36490,"0668224","9783138","9783138",1.000000
"441","4043",-1997832.02000,-282686.36490,"0668308","660501","660501",1.000000
"441","4043",-1997832.02000,-282686.36490,"0671806","7663031","7663031",1.000000
"441","4043",-1997832.02000,-282686.36490,"0672996","7376256","7376256",1.000000
"441","4043",-1997832.02000,-282686.36490,"0673167","1418288","1418288",1.000000
"441","4043",-1997832.02000,-282686.36490,"0673220","8853822","8843268",0.998808
"441","4043",-1997832.02000,-282686.36490,"0673276","2158846","2158846",1.000000
"441","4043",-1997832.02000,-282686.36490,"0678148","10370174","10370174",1.000000
"441","4043",-1997832.02000,-282686.36490,"0681344","40533272","31267232",0.771397
"441","4043",-1997832.02000,-282686.36490,"0681638","5218264","1049323",0.201087
"441","4043",-1997832.02000,-282686.36490,"0684200","41673413","26340616",0.632072
"441","4043",-1997832.02000,-282686.36490,"0684774","4843907","4063664",0.838923
"441","4043",-1997832.02000,-282686.36490,"0685292","37981716","152702",0.004020
"441","4043",-1997832.02000,-282686.36490,"0682815","3815380","3815380",1.000000
"499","4044",-1947832.02000,-282686.36490,"0600296","145107118","99447889",0.685341
"499","4044",-1947832.02000,-282686.36490,"0602364","193683337","138689761",0.716064
"499","4044",-1947832.02000,-282686.36490,"0617162","36199923","36199923",1.000000
"499","4044",-1947832.02000,-282686.36490,"0624680","109888525","18898601",0.171980
"499","4044",-1947832.02000,-282686.36490,"0633434","189611707","189611707",1.000000
"499","4044",-1947832.02000,-282686.36490,"0639444","49088522","49088522",1.000000
"499","4044",-1947832.02000,-282686.36490,"0644644","15584495","15584495",1.000000
"499","4044",-1947832.02000,-282686.36490,"0649684","4072434","4072434",1.000000
"499","4044",-1947832.02000,-282686.36490,"0650132","8155610","1604566",0.196744
"499","4044",-1947832.02000,-282686.36490,"0652760","63181476","63181476",1.000000
"499","4044",-1947832.02000,-282686.36490,"0656826","155658401","155658401",1.000000
"499","4044",-1947832.02000,-282686.36490,"0657302","83172559","83172559",1.000000
"499","4044",-1947832.02000,-282686.36490,"0659451","103239632","56550891",0.547763
"499","4044",-1947832.02000,-282686.36490,"0660466","57894121","6808385",0.117601
"499","4044",-1947832.02000,-282686.36490,"0663316","10907891","5102841",0.467812
"499","4044",-1947832.02000,-282686.36490,"0664462","6773880","151576",0.022377
"499","4044",-1947832.02000,-282686.36490,"0665000","160414570","42771817",0.266633
"499","4044",-1947832.02000,-282686.36490,"0673700","9151373","9151373",1.000000
"499","4044",-1947832.02000,-282686.36490,"0681344","40533272","568351",0.014022
"499","4044",-1947832.02000,-282686.36490,"0682590","191355066","183337823",0.958103
"499","4044",-1947832.02000,-282686.36490,"0686594","15361110","15361110",1.000000
"557","4045",-1897832.02000,-282686.36490,"0602364","193683337","54993576",0.283936
"557","4045",-1897832.02000,-282686.36490,"0606406","82821087","17254622",0.208336
"557","4045",-1897832.02000,-282686.36490,"0606434","16922832","2379015",0.140580
"557","4045",-1897832.02000,-282686.36490,"0644420","273471484","273471484",1.000000
"557","4045",-1897832.02000,-282686.36490,"0663316","10907891","12545",0.001150
"615","4046",-1847832.02000,-282686.36490,"0634392","87737255","107937",0.001230
"556","4217",-1897832.02000,-232686.36490,"0604030","107193340","107193340",1.000000
"556","4217",-1897832.02000,-232686.36490,"0641194","5731130","5731130",1.000000
"614","4218",-1847832.02000,-232686.36490,"0625114","18029337","20500",0.001137
"672","4219",-1797832.02000,-232686.36490,"0603512","6961715","6961715",1.000000
"613","4390",-1847832.02000,-182686.36490,"0625114","18029337","18008837",0.998863
"207","4383",-2197832.02000,-182686.36490,"0603694","3059938","3059938",1.000000
"207","4383",-2197832.02000,-182686.36490,"0608758","4105098","4105098",1.000000
"207","4383",-2197832.02000,-182686.36490,"0611754","488692","488692",1.000000
"207","4383",-2197832.02000,-182686.36490,"0629070","3285435","3285435",1.000000
"207","4383",-2197832.02000,-182686.36490,"0642524","30236640","30236640",1.000000
"207","4383",-2197832.02000,-182686.36490,"0643252","10013391","10013391",1.000000
"207","4383",-2197832.02000,-182686.36490,"0644168","6370752","6370752",1.000000
"207","4383",-2197832.02000,-182686.36490,"0648186","3207972","3207972",1.000000
"207","4383",-2197832.02000,-182686.36490,"0654120","28830391","28823463",0.999760
"207","4383",-2197832.02000,-182686.36490,"0669196","60668571","9163009",0.151034
"207","4383",-2197832.02000,-182686.36490,"0670182","13309129","13309129",1.000000
"207","4383",-2197832.02000,-182686.36490,"0672086","5791007","5791007",1.000000
"207","4383",-2197832.02000,-182686.36490,"0672576","6282645","6282645",1.000000
"207","4383",-2197832.02000,-182686.36490,"0682072","57290968","57290968",1.000000
"207","4383",-2197832.02000,-182686.36490,"0682086","13590678","13590678",1.000000
"265","4384",-2147832.02000,-182686.36490,"0617727","1185922","1185922",1.000000
"265","4384",-2147832.02000,-182686.36490,"0651028","1832671","1832671",1.000000
"148","4554",-2247832.02000,-132686.36490,"0644182","32988627","134640",0.004081
"206","4555",-2197832.02000,-132686.36490,"0602868","15115533","15115533",1.000000
"206","4555",-2197832.02000,-132686.36490,"0603330","15520403","15520403",1.000000
"206","4555",-2197832.02000,-132686.36490,"0606935","2706048","2706048",1.000000
"206","4555",-2197832.02000,-132686.36490,"0609948","5925954","5925954",1.000000
"206","4555",-2197832.02000,-132686.36490,"0621565","3158954","3158954",1.000000
"206","4555",-2197832.02000,-132686.36490,"0631393","5999091","5999091",1.000000
"206","4555",-2197832.02000,-132686.36490,"0631414","3407064","3407064",1.000000
"206","4555",-2197832.02000,-132686.36490,"0644042","6504535","6504535",1.000000
"206","4555",-2197832.02000,-132686.36490,"0644182","32988627","4803589",0.145613
"206","4555",-2197832.02000,-132686.36490,"0644242","7335061","7335061",1.000000
"206","4555",-2197832.02000,-132686.36490,"0651476","38467026","38467026",1.000000
"206","4555",-2197832.02000,-132686.36490,"0653294","4005905","4005905",1.000000
"206","4555",-2197832.02000,-132686.36490,"0654120","28830391","6928",0.000240
"206","4555",-2197832.02000,-132686.36490,"0657414","9581883","9581883",1.000000
"206","4555",-2197832.02000,-132686.36490,"0668154","34408496","34408496",1.000000
"206","4555",-2197832.02000,-132686.36490,"0669196","60668571","51505561",0.848966
"206","4555",-2197832.02000,-132686.36490,"0686380","4275463","4275463",1.000000
"147","4726",-2247832.02000,-82686.36490,"0610074","21975194","21975194",1.000000
"147","4726",-2247832.02000,-82686.36490,"0612132","8041539","7289589",0.906492
"147","4726",-2247832.02000,-82686.36490,"0644182","32988627","14512996",0.439939
"147","4726",-2247832.02000,-82686.36490,"0649362","13963525","6525157",0.467300
"147","4726",-2247832.02000,-82686.36490,"0668434","2057066","2057066",1.000000
"4096","3934",1152167.98100,-332686.36490,"3708480","5929669","5929669",1.000000
"4096","3934",1152167.98100,-332686.36490,"3710800","2761620","2761620",1.000000
"4096","3934",1152167.98100,-332686.36490,"3712140","31234249","29793112",0.953860
"4096","3934",1152167.98100,-332686.36490,"3715880","9076490","9076490",1.000000
"4096","3934",1152167.98100,-332686.36490,"3717180","1235858","1235858",1.000000
"4096","3934",1152167.98100,-332686.36490,"3724170","1283175","1283175",1.000000
"4096","3934",1152167.98100,-332686.36490,"3724640","12769615","12769615",1.000000
"4096","3934",1152167.98100,-332686.36490,"3726520","3483146","3483146",1.000000
"4096","3934",1152167.98100,-332686.36490,"3731360","15950296","13771477",0.863399
"4096","3934",1152167.98100,-332686.36490,"3766500","8244056","8244056",1.000000
"4096","3934",1152167.98100,-332686.36490,"3771500","22769945","5351740",0.235035
"4096","3934",1152167.98100,-332686.36490,"3771600","2582750","2582750",1.000000
"2938","3570",152167.98050,-432686.36490,"0503640","27384798","3622146",0.132268
"2938","3570",152167.98050,-432686.36490,"0507540","7133788","7133788",1.000000
"2938","3570",152167.98050,-432686.36490,"0513300","11360678","5879890",0.517565
"2938","3570",152167.98050,-432686.36490,"0524550","176419472","54168282",0.307043
"2938","3570",152167.98050,-432686.36490,"0528780","28590739","28590739",1.000000
"2938","3570",152167.98050,-432686.36490,"0529290","3715115","3715115",1.000000
"2938","3570",152167.98050,-432686.36490,"0530490","4919050","4919050",1.000000
"2938","3570",152167.98050,-432686.36490,"0533940","1859883","1859883",1.000000
"2938","3570",152167.98050,-432686.36490,"0538890","5681438","25524",0.004493
"2938","3570",152167.98050,-432686.36490,"0543880","5824928","5824928",1.000000
"2938","3570",152167.98050,-432686.36490,"0545500","929607","929607",1.000000
"2938","3570",152167.98050,-432686.36490,"0572380","13165560","13099097",0.994952
"2938","3570",152167.98050,-432686.36490,"4011300","713805","713805",1.000000
"2938","3570",152167.98050,-432686.36490,"4027150","16767894","16591299",0.989468
"2938","3570",152167.98050,-432686.36490,"4033400","12810626","5481819",0.427912
"2938","3570",152167.98050,-432686.36490,"4059750","79227024","78701639",0.993369
"2938","3570",152167.98050,-432686.36490,"4060350","84509630","14759109",0.174644
"2938","3570",152167.98050,-432686.36490,"4063600","31672657","31672657",1.000000
"2938","3570",152167.98050,-432686.36490,"4069350","6344105","175991",0.027741
"2996","3571",202167.98050,-432686.36490,"0507210","2785285","2785285",1.000000
"2996","3571",202167.98050,-432686.36490,"0507720","10153491","10153491",1.000000
"2996","3571",202167.98050,-432686.36490,"0508440","9228187","4959870",0.537470
"2996","3571",202167.98050,-432686.36490,"0512190","3472283","2430302",0.699915
"2996","3571",202167.98050,-432686.36490,"0513300","11360678","5368056",0.472512
"2996","3571",202167.98050,-432686.36490,"0530790","1431466","1431466",1.000000
"2996","3571",202167.98050,-432686.36490,"0543310","4304898","4304898",1.000000
"2996","3571",202167.98050,-432686.36490,"0553480","12467988","11902330",0.954631
"2996","3571",202167.98050,-432686.36490,"0558160","4744155","2284096",0.481455
"2996","3571",202167.98050,-432686.36490,"0567520","4800259","3323705",0.692401
"2996","3571",202167.98050,-432686.36490,"0572380","13165560","66464",0.005048
"4848","4291",1802167.98100,-232686.36490,"3730100","3958698","60756",0.015347
"4848","4291",1802167.98100,-232686.36490,"3748740","23122361","23122361",1.000000
"4906","4292",1852167.98100,-232686.36490,"3709400","7637674","3853315",0.504514
"4906","4292",1852167.98100,-232686.36490,"3725020","1919312","1919312",1.000000
"4906","4292",1852167.98100,-232686.36490,"3730100","3958698","3897942",0.984653
"4905","4464",1852167.98100,-182686.36490,"3702780","5923091","5923091",1.000000
"4905","4464",1852167.98100,-182686.36490,"3709400","7637674","3784359",0.495486
"4905","4464",1852167.98100,-182686.36490,"3757580","2466258","2466258",1.000000
"4905","4464",1852167.98100,-182686.36490,"3758940","2373717","2373717",1.000000
"4905","4464",1852167.98100,-182686.36490,"3771440","1370700","1370700",1.000000
"1953","3381",-697832.01950,-482686.36490,"3526570","7986825","7986825",1.000000
"1953","3381",-697832.01950,-482686.36490,"3547570","4389461","4389461",1.000000
"1953","3381",-697832.01950,-482686.36490,"3559260","18221349","7650650",0.419873
"1894","3552",-747832.01950,-432686.36490,"3533710","2373561","179597",0.075666
"1894","3552",-747832.01950,-432686.36490,"3537875","177296544","158552250",0.894277
"1952","3553",-697832.01950,-432686.36490,"3533710","2373561","2193964",0.924334
"2010","3554",-647832.01950,-432686.36490,"3530210","687629","687629",1.000000
"4790","4290",1752167.98100,-232686.36490,"3701000","5403109","5403109",1.000000
"4790","4290",1752167.98100,-232686.36490,"3701640","5634822","1943148",0.344846
"4790","4290",1752167.98100,-232686.36490,"3702620","2471950","2471950",1.000000
"4790","4290",1752167.98100,-232686.36490,"3703960","4812408","4812408",1.000000
"4790","4290",1752167.98100,-232686.36490,"3727520","9980977","5199424",0.520933
"4790","4290",1752167.98100,-232686.36490,"3731880","12957991","12957991",1.000000
"4790","4290",1752167.98100,-232686.36490,"3742480","2781062","2781062",1.000000
"4790","4290",1752167.98100,-232686.36490,"3749380","3831334","3831334",1.000000
"4790","4290",1752167.98100,-232686.36490,"3765120","4373785","4373785",1.000000
"4790","4290",1752167.98100,-232686.36490,"3766340","10199975","2728313",0.267482
"4790","4290",1752167.98100,-232686.36490,"3769720","3766933","3766933",1.000000
"3054","3572",252167.98050,-432686.36490,"0502590","15981432","6661324",0.416816
"3054","3572",252167.98050,-432686.36490,"0504960","4916009","4916009",1.000000
"3054","3572",252167.98050,-432686.36490,"0511890","2852906","2852906",1.000000
"3054","3572",252167.98050,-432686.36490,"0515310","8432151","8432151",1.000000
"3054","3572",252167.98050,-432686.36490,"0517320","11090315","11090315",1.000000
"3054","3572",252167.98050,-432686.36490,"0517380","9497999","9497999",1.000000
"3054","3572",252167.98050,-432686.36490,"0549070","5058064","3419549",0.676059
"3054","3572",252167.98050,-432686.36490,"0551560","4928460","4928460",1.000000
"3054","3572",252167.98050,-432686.36490,"0555970","3735646","3735646",1.000000
"3054","3572",252167.98050,-432686.36490,"0556990","33956124","33956124",1.000000
"3054","3572",252167.98050,-432686.36490,"0561670","73299680","53973925",0.736346
"3112","3573",302167.98050,-432686.36490,"0500250","2443684","2443684",1.000000
"3112","3573",302167.98050,-432686.36490,"0502590","15981432","9320108",0.583184
"3112","3573",302167.98050,-432686.36490,"0505920","2185433","2185433",1.000000
"3112","3573",302167.98050,-432686.36490,"0515190","118602681","114389720",0.964478
"3112","3573",302167.98050,-432686.36490,"0524760","455690","455690",1.000000
"3112","3573",302167.98050,-432686.36490,"0528510","20594472","5719016",0.277697
"3112","3573",302167.98050,-432686.36490,"0533490","2620004","2620004",1.000000
