"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
-0.08854534,-0.08854534,-0.08854534,-0.08854534,-0.08854534,-0.08854534,-0.08854534,-0.08854534,-0.08854534,-0.08854534,-0.08854534,-0.08854534,-0.0890407,-0.09059797,-0.09010041,-0.09022996,-0.09225346,-0.09305095,-0.09430435,-0.09440477,-0.0954941
-0.09829386,-0.09829386,-0.09829386,-0.09829386,-0.09829386,-0.09829386,-0.09829386,-0.09829386,-0.09829386,-0.09829386,-0.09829386,-0.09829386,-0.09599254,-0.09445561,-0.09328368,-0.09088339,-0.08743238,-0.08169485,-0.07839786,-0.07452817,-0.07127152
-0.08479737,-0.08479737,-0.08479737,-0.08479737,-0.08479737,-0.08479737,-0.08479737,-0.08479737,-0.08479737,-0.08479737,-0.08479737,-0.08479737,-0.08023346,-0.08036185,-0.08213864,-0.08236053,-0.08336741,-0.08450113,-0.08502336,-0.08399401,-0.0851187
-0.09232667,-0.09232667,-0.09232667,-0.09232667,-0.09232667,-0.09232667,-0.09232667,-0.09232667,-0.09232667,-0.09232667,-0.09232667,-0.09232667,-0.09138531,-0.09219893,-0.09139022,-0.09071389,-0.09126511,-0.09135291,-0.09173183,-0.08999547,-0.08925496
-0.08282738,-0.08282738,-0.08282738,-0.08282738,-0.08282738,-0.08282738,-0.08282738,-0.08282738,-0.08282738,-0.08282738,-0.08282738,-0.08282738,-0.08115234,-0.08103216,-0.08020677,-0.07906031,-0.07949387,-0.07835867,-0.07709208,-0.07334537,-0.07328012
-0.09637363,-0.09637363,-0.09637363,-0.09637363,-0.09637363,-0.09637363,-0.09637363,-0.09637363,-0.09637363,-0.09637363,-0.09637363,-0.09637363,-0.09554184,-0.09565454,-0.09613216,-0.09590902,-0.09706536,-0.0984049,-0.09897001,-0.09886686,-0.09911847
-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09600664,-0.09378589,-0.09235017,-0.08776255,-0.07951416,-0.06585359,-0.05803508,-0.04889495,-0.0387112
-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09880939,-0.09600664,-0.09378589,-0.09235017,-0.08776255,-0.07951416,-0.06585359,-0.05803508,-0.04889495,-0.0387112
-0.06587924,-0.06587924,-0.06587924,-0.06587924,-0.06587924,-0.06587924,-0.06587924,-0.06587924,-0.06587924,-0.06587924,-0.06587924,-0.06587924,-0.06488398,-0.06202417,-0.0566978,-0.05040654,-0.04091064,-0.03699268,-0.03363032,-0.02941086,-0.02915225
-0.09144206,-0.09144206,-0.09144206,-0.09144206,-0.09144206,-0.09144206,-0.09144206,-0.09144206,-0.09144206,-0.09144206,-0.09144206,-0.09144206,-0.09047639,-0.09016648,-0.09092926,-0.09014765,-0.08862809,-0.08878647,-0.08928214,-0.08506761,-0.08450174
-0.09209101,-0.09209101,-0.09209101,-0.09209101,-0.09209101,-0.09209101,-0.09209101,-0.09209101,-0.09209101,-0.09209101,-0.09209101,-0.09209101,-0.0898967,-0.08642839,-0.08478329,-0.08348344,-0.08140305,-0.0789564,-0.07471182,-0.0702329,-0.06821309
-0.08806653,-0.08806653,-0.08806653,-0.08806653,-0.08806653,-0.08806653,-0.08806653,-0.08806653,-0.08806653,-0.08806653,-0.08806653,-0.08806653,-0.0794078,-0.07154374,-0.06179108,-0.05832238,-0.05087788,-0.04641259,-0.04515724,-0.04032913,-0.04108443
-0.07004163,-0.07004163,-0.07004163,-0.07004163,-0.07004163,-0.07004163,-0.07004163,-0.07004163,-0.07004163,-0.07004163,-0.07004163,-0.07004163,-0.06857568,-0.06507172,-0.06115737,-0.05636992,-0.04941807,-0.04807236,-0.04634255,-0.04358136,-0.04388992
-0.09767945,-0.09767945,-0.09767945,-0.09767945,-0.09767945,-0.09767945,-0.09767945,-0.09767945,-0.09767945,-0.09767945,-0.09767945,-0.09767945,-0.09696893,-0.09719517,-0.09700456,-0.09649861,-0.09659611,-0.09649503,-0.09625931,-0.09548351,-0.09590665
-0.0893963,-0.0893963,-0.0893963,-0.0893963,-0.0893963,-0.0893963,-0.0893963,-0.0893963,-0.0893963,-0.0893963,-0.0893963,-0.0893963,-0.08043775,-0.07229723,-0.06188305,-0.05798641,-0.05119404,-0.0479097,-0.04606249,-0.041106,-0.04208305
-0.07783361,-0.07783361,-0.07783361,-0.07783361,-0.07783361,-0.07783361,-0.07783361,-0.07783361,-0.07783361,-0.07783361,-0.07783361,-0.07783361,-0.07406419,-0.07171735,-0.07383131,-0.0739864,-0.07373719,-0.07312238,-0.07218245,-0.0712814,-0.07278203
-0.09081037,-0.09081037,-0.09081037,-0.09081037,-0.09081037,-0.09081037,-0.09081037,-0.09081037,-0.09081037,-0.09081037,-0.09081037,-0.09081037,-0.08995531,-0.08782578,-0.08733508,-0.08642932,-0.0854747,-0.08544594,-0.08390191,-0.08059661,-0.07897356
-0.07775359,-0.07775359,-0.07775359,-0.07775359,-0.07775359,-0.07775359,-0.07775359,-0.07775359,-0.07775359,-0.07775359,-0.07775359,-0.07775359,-0.07470493,-0.07292021,-0.06695951,-0.06166686,-0.05297405,-0.04198574,-0.03293103,-0.02095786,-0.01027584
-0.09055087,-0.09055087,-0.09055087,-0.09055087,-0.09055087,-0.09055087,-0.09055087,-0.09055087,-0.09055087,-0.09055087,-0.09055087,-0.09055087,-0.09077329,-0.0909425,-0.09169793,-0.09030938,-0.09041887,-0.09091273,-0.08963224,-0.0847607,-0.08168107
-0.09833833,-0.09833833,-0.09833833,-0.09833833,-0.09833833,-0.09833833,-0.09833833,-0.09833833,-0.09833833,-0.09833833,-0.09833833,-0.09833833,-0.09532135,-0.09308291,-0.09180173,-0.08831922,-0.08298731,-0.07346999,-0.06830684,-0.06217866,-0.05617632
-0.08519367,-0.08519367,-0.08519367,-0.08519367,-0.08519367,-0.08519367,-0.08519367,-0.08519367,-0.08519367,-0.08519367,-0.08519367,-0.08519367,-0.08542971,-0.08629241,-0.08648206,-0.08572489,-0.08229285,-0.07953739,-0.07619822,-0.07352279,-0.07289474
-0.07763344,-0.07763344,-0.07763344,-0.07763344,-0.07763344,-0.07763344,-0.07763344,-0.07763344,-0.07763344,-0.07763344,-0.07763344,-0.07763344,-0.07209778,-0.0710969,-0.07318155,-0.07324709,-0.07332459,-0.07302841,-0.07190616,-0.0705531,-0.07151304
-0.09530439,-0.09530439,-0.09530439,-0.09530439,-0.09530439,-0.09530439,-0.09530439,-0.09530439,-0.09530439,-0.09530439,-0.09530439,-0.09530439,-0.0923948,-0.09019411,-0.08764579,-0.08590843,-0.08508728,-0.08517618,-0.08088847,-0.07639461,-0.073828
-0.09063232,-0.09063232,-0.09063232,-0.09063232,-0.09063232,-0.09063232,-0.09063232,-0.09063232,-0.09063232,-0.09063232,-0.09063232,-0.09063232,-0.0911962,-0.09137432,-0.09143809,-0.0907538,-0.08768933,-0.08542606,-0.08280559,-0.07989771,-0.07964384
-0.08621261,-0.08621261,-0.08621261,-0.08621261,-0.08621261,-0.08621261,-0.08621261,-0.08621261,-0.08621261,-0.08621261,-0.08621261,-0.08621261,-0.07376319,-0.05343346,-0.02551543,-0.01481742,0.01011857,0.05597874,0.07343381,0.07823633,0.06868179
-0.09086665,-0.09086665,-0.09086665,-0.09086665,-0.09086665,-0.09086665,-0.09086665,-0.09086665,-0.09086665,-0.09086665,-0.09086665,-0.09086665,-0.08592234,-0.07731727,-0.06578427,-0.06071686,-0.04955711,-0.0294142,-0.0216508,-0.018145,-0.02268663
-0.09112167,-0.09112167,-0.09112167,-0.09112167,-0.09112167,-0.09112167,-0.09112167,-0.09112167,-0.09112167,-0.09112167,-0.09112167,-0.09112167,-0.09119183,-0.09182659,-0.09243218,-0.09214875,-0.093386,-0.09473557,-0.09567621,-0.09577468,-0.09628245
-0.09664728,-0.09664728,-0.09664728,-0.09664728,-0.09664728,-0.09664728,-0.09664728,-0.09664728,-0.09664728,-0.09664728,-0.09664728,-0.09664728,-0.09507484,-0.09428992,-0.09390545,-0.09360241,-0.09516485,-0.09696494,-0.09789429,-0.09769264,-0.09777907
-0.09982147,-0.09982147,-0.09982147,-0.09982147,-0.09982147,-0.09982147,-0.09982147,-0.09982147,-0.09982147,-0.09982147,-0.09982147,-0.09982147,-0.09740102,-0.0940741,-0.09314352,-0.08844772,-0.07882924,-0.06110989,-0.05032378,-0.0396315,-0.02625154
-0.09284225,-0.09284225,-0.09284225,-0.09284225,-0.09284225,-0.09284225,-0.09284225,-0.09284225,-0.09284225,-0.09284225,-0.09284225,-0.09284225,-0.09144239,-0.09198917,-0.091827,-0.09130543,-0.09228866,-0.09281645,-0.09209479,-0.08841156,-0.08586596
-0.08761289,-0.08761289,-0.08761289,-0.08761289,-0.08761289,-0.08761289,-0.08761289,-0.08761289,-0.08761289,-0.08761289,-0.08761289,-0.08761289,-0.07987753,-0.07323841,-0.06415746,-0.06107084,-0.05324396,-0.04744653,-0.04551861,-0.03786947,-0.0341683
-0.07861257,-0.07861257,-0.07861257,-0.07861257,-0.07861257,-0.07861257,-0.07861257,-0.07861257,-0.07861257,-0.07861257,-0.07861257,-0.07861257,-0.07651844,-0.07511151,-0.07036466,-0.06606354,-0.05966164,-0.05146945,-0.04352258,-0.03350943,-0.02606524
-0.0909098,-0.0909098,-0.0909098,-0.0909098,-0.0909098,-0.0909098,-0.0909098,-0.0909098,-0.0909098,-0.0909098,-0.0909098,-0.0909098,-0.09046746,-0.09186513,-0.09169418,-0.0911489,-0.09268858,-0.09332339,-0.09322817,-0.09174108,-0.09205465
-0.08580279,-0.08580279,-0.08580279,-0.08580279,-0.08580279,-0.08580279,-0.08580279,-0.08580279,-0.08580279,-0.08580279,-0.08580279,-0.08580279,-0.08595538,-0.08748295,-0.08822878,-0.08672224,-0.08667754,-0.08538935,-0.08268739,-0.07897342,-0.07843063
-0.08662124,-0.08662124,-0.08662124,-0.08662124,-0.08662124,-0.08662124,-0.08662124,-0.08662124,-0.08662124,-0.08662124,-0.08662124,-0.08662124,-0.08771851,-0.08883995,-0.08966506,-0.08914769,-0.08887328,-0.08839825,-0.08708578,-0.08408718,-0.08354373
-0.10123628,-0.10123628,-0.10123628,-0.10123628,-0.10123628,-0.10123628,-0.10123628,-0.10123628,-0.10123628,-0.10123628,-0.10123628,-0.10123628,-0.10021091,-0.09985426,-0.10002597,-0.09955562,-0.09966335,-0.09920573,-0.09876198,-0.09793776,-0.09824488
-0.08786283,-0.08786283,-0.08786283,-0.08786283,-0.08786283,-0.08786283,-0.08786283,-0.08786283,-0.08786283,-0.08786283,-0.08786283,-0.08786283,-0.0863897,-0.08634927,-0.08683337,-0.08544231,-0.08678661,-0.08663612,-0.08548363,-0.08279572,-0.08293186
-0.08835906,-0.08835906,-0.08835906,-0.08835906,-0.08835906,-0.08835906,-0.08835906,-0.08835906,-0.08835906,-0.08835906,-0.08835906,-0.08835906,-0.08760941,-0.08752937,-0.08769197,-0.0868387,-0.0878673,-0.0890679,-0.08738485,-0.08411313,-0.08376102
-0.10197179,-0.10197179,-0.10197179,-0.10197179,-0.10197179,-0.10197179,-0.10197179,-0.10197179,-0.10197179,-0.10197179,-0.10197179,-0.10197179,-0.10125346,-0.1008614,-0.10123319,-0.10078912,-0.10081566,-0.10034981,-0.09992756,-0.09914359,-0.09943148
-0.08730359,-0.08730359,-0.08730359,-0.08730359,-0.08730359,-0.08730359,-0.08730359,-0.08730359,-0.08730359,-0.08730359,-0.08730359,-0.08730359,-0.079054,-0.07056783,-0.05988711,-0.05626718,-0.0492687,-0.04573156,-0.04364524,-0.03694636,-0.03644843
-0.08599092,-0.08599092,-0.08599092,-0.08599092,-0.08599092,-0.08599092,-0.08599092,-0.08599092,-0.08599092,-0.08599092,-0.08599092,-0.08599092,-0.08448414,-0.08504049,-0.08321684,-0.08315652,-0.08139974,-0.07983606,-0.07535585,-0.07159407,-0.0701133
-0.1023018,-0.1023018,-0.1023018,-0.1023018,-0.1023018,-0.1023018,-0.1023018,-0.1023018,-0.1023018,-0.1023018,-0.1023018,-0.1023018,-0.0998012,-0.09864466,-0.09781728,-0.0972602,-0.09642281,-0.09382174,-0.09157925,-0.08823422,-0.08429584
-0.0879609,-0.0879609,-0.0879609,-0.0879609,-0.0879609,-0.0879609,-0.0879609,-0.0879609,-0.0879609,-0.0879609,-0.0879609,-0.0879609,-0.08821628,-0.0878527,-0.08731583,-0.08667517,-0.08631998,-0.08425303,-0.07877412,-0.07614888,-0.07167017
-0.08940665,-0.08940665,-0.08940665,-0.08940665,-0.08940665,-0.08940665,-0.08940665,-0.08940665,-0.08940665,-0.08940665,-0.08940665,-0.08940665,-0.08665658,-0.08375044,-0.0792363,-0.07846407,-0.07646543,-0.06943493,-0.0567511,-0.05092812,-0.04227934
-0.08596113,-0.08596113,-0.08596113,-0.08596113,-0.08596113,-0.08596113,-0.08596113,-0.08596113,-0.08596113,-0.08596113,-0.08596113,-0.08596113,-0.08743671,-0.08827358,-0.08920405,-0.08772949,-0.08677574,-0.08575807,-0.08341492,-0.07601744,-0.06860596
-0.09244705,-0.09244705,-0.09244705,-0.09244705,-0.09244705,-0.09244705,-0.09244705,-0.09244705,-0.09244705,-0.09244705,-0.09244705,-0.09244705,-0.08970871,-0.08681091,-0.08331982,-0.08156819,-0.08021989,-0.07948777,-0.0746711,-0.06817764,-0.06457999
-0.08842921,-0.08842921,-0.08842921,-0.08842921,-0.08842921,-0.08842921,-0.08842921,-0.08842921,-0.08842921,-0.08842921,-0.08842921,-0.08842921,-0.08709994,-0.08784467,-0.08648636,-0.08610158,-0.083976,-0.08095515,-0.07511637,-0.06985186,-0.06723215
-0.09688878,-0.09688878,-0.09688878,-0.09688878,-0.09688878,-0.09688878,-0.09688878,-0.09688878,-0.09688878,-0.09688878,-0.09688878,-0.09688878,-0.09396927,-0.09305174,-0.09248359,-0.09210934,-0.09383679,-0.09592891,-0.09689274,-0.09651493,-0.09680824
-0.10414011,-0.10414011,-0.10414011,-0.10414011,-0.10414011,-0.10414011,-0.10414011,-0.10414011,-0.10414011,-0.10414011,-0.10414011,-0.10414011,-0.10274104,-0.10210026,-0.10168562,-0.10106319,-0.09867087,-0.09255329,-0.08773862,-0.08188042,-0.07329166
-0.05323709,-0.05323709,-0.05323709,-0.05323709,-0.05323709,-0.05323709,-0.05323709,-0.05323709,-0.05323709,-0.05323709,-0.05323709,-0.05323709,-0.04068264,-0.02513706,-0.01128055,-0.0037378,0.01576864,0.04930967,0.0723607,0.07224891,0.08019737
-0.07308109,-0.07308109,-0.07308109,-0.07308109,-0.07308109,-0.07308109,-0.07308109,-0.07308109,-0.07308109,-0.07308109,-0.07308109,-0.07308109,-0.06976936,-0.06676956,-0.05898216,-0.05263721,-0.04204598,-0.02831467,-0.014962,0.00259809,0.01903076
-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10041186,-0.10008108,-0.10010888,-0.09966405,-0.09989938,-0.09971384,-0.09957503,-0.09904719,-0.0992729
-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10151075,-0.10041186,-0.10008108,-0.10010888,-0.09966405,-0.09989938,-0.09971384,-0.09957503,-0.09904719,-0.0992729
-0.09514289,-0.09514289,-0.09514289,-0.09514289,-0.09514289,-0.09514289,-0.09514289,-0.09514289,-0.09514289,-0.09514289,-0.09514289,-0.09514289,-0.09351585,-0.09391412,-0.09309456,-0.09228335,-0.09315833,-0.09330201,-0.09169574,-0.08610107,-0.08178313
-0.08686801,-0.08686801,-0.08686801,-0.08686801,-0.08686801,-0.08686801,-0.08686801,-0.08686801,-0.08686801,-0.08686801,-0.08686801,-0.08686801,-0.08517146,-0.08617128,-0.08416524,-0.08201309,-0.08076401,-0.07864363,-0.07972683,-0.07603361,-0.07469964
-0.06011133,-0.06011133,-0.06011133,-0.06011133,-0.06011133,-0.06011133,-0.06011133,-0.06011133,-0.06011133,-0.06011133,-0.06011133,-0.06011133,-0.05316673,-0.04357792,-0.0349205,-0.02971725,-0.0149812,0.00801492,0.02523088,0.02931188,0.03777971
-0.08914402,-0.08914402,-0.08914402,-0.08914402,-0.08914402,-0.08914402,-0.08914402,-0.08914402,-0.08914402,-0.08914402,-0.08914402,-0.08914402,-0.0888907,-0.08876259,-0.08903524,-0.08803616,-0.08846351,-0.08908402,-0.0871734,-0.08382917,-0.08301491
-0.07398856,-0.07398856,-0.07398856,-0.07398856,-0.07398856,-0.07398856,-0.07398856,-0.07398856,-0.07398856,-0.07398856,-0.07398856,-0.07398856,-0.07104175,-0.06507078,-0.05289676,-0.04757373,-0.02999669,-0.00740935,0.00185356,0.00674684,0.00020264
-0.07863595,-0.07863595,-0.07863595,-0.07863595,-0.07863595,-0.07863595,-0.07863595,-0.07863595,-0.07863595,-0.07863595,-0.07863595,-0.07863595,-0.07833697,-0.07658876,-0.07665696,-0.07573223,-0.07170854,-0.06587291,-0.06127413,-0.05866505,-0.05984216
-0.07908943,-0.07908943,-0.07908943,-0.07908943,-0.07908943,-0.07908943,-0.07908943,-0.07908943,-0.07908943,-0.07908943,-0.07908943,-0.07908943,-0.07655684,-0.07428085,-0.06954918,-0.0653129,-0.06008681,-0.05319559,-0.04552596,-0.03625018,-0.03010853
-0.08626794,-0.08626794,-0.08626794,-0.08626794,-0.08626794,-0.08626794,-0.08626794,-0.08626794,-0.08626794,-0.08626794,-0.08626794,-0.08626794,-0.08487195,-0.08609322,-0.08321095,-0.08108501,-0.0796064,-0.07636433,-0.07549661,-0.06917226,-0.06660158
-0.10401766,-0.10401766,-0.10401766,-0.10401766,-0.10401766,-0.10401766,-0.10401766,-0.10401766,-0.10401766,-0.10401766,-0.10401766,-0.10401766,-0.10351462,-0.10282699,-0.10320608,-0.10286042,-0.10295349,-0.10314252,-0.10340029,-0.10320771,-0.10330386
-0.0857384,-0.0857384,-0.0857384,-0.0857384,-0.0857384,-0.0857384,-0.0857384,-0.0857384,-0.0857384,-0.0857384,-0.0857384,-0.0857384,-0.08588177,-0.08608872,-0.08675166,-0.08578826,-0.08408127,-0.08086479,-0.07948996,-0.07679089,-0.07674083
-0.08798168,-0.08798168,-0.08798168,-0.08798168,-0.08798168,-0.08798168,-0.08798168,-0.08798168,-0.08798168,-0.08798168,-0.08798168,-0.08798168,-0.08187167,-0.07639829,-0.0694703,-0.0668362,-0.06042297,-0.0560359,-0.05470523,-0.04864108,-0.04631512
-0.09085955,-0.09085955,-0.09085955,-0.09085955,-0.09085955,-0.09085955,-0.09085955,-0.09085955,-0.09085955,-0.09085955,-0.09085955,-0.09085955,-0.08740051,-0.08387895,-0.07822185,-0.07529809,-0.06997502,-0.06934364,-0.06841548,-0.06211442,-0.06120956
-0.09123071,-0.09123071,-0.09123071,-0.09123071,-0.09123071,-0.09123071,-0.09123071,-0.09123071,-0.09123071,-0.09123071,-0.09123071,-0.09123071,-0.08932341,-0.08745618,-0.08374943,-0.08237012,-0.08109744,-0.07379236,-0.06136731,-0.05592587,-0.04868245
-0.09324148,-0.09324148,-0.09324148,-0.09324148,-0.09324148,-0.09324148,-0.09324148,-0.09324148,-0.09324148,-0.09324148,-0.09324148,-0.09324148,-0.09148622,-0.0932586,-0.09432094,-0.09371794,-0.09283011,-0.09211394,-0.09133161,-0.08844005,-0.08859231
-0.09130284,-0.09130284,-0.09130284,-0.09130284,-0.09130284,-0.09130284,-0.09130284,-0.09130284,-0.09130284,-0.09130284,-0.09130284,-0.09130284,-0.09100185,-0.09094062,-0.09226537,-0.09090732,-0.0902293,-0.08954187,-0.08836893,-0.08557919,-0.08555654
-0.07968975,-0.07968975,-0.07968975,-0.07968975,-0.07968975,-0.07968975,-0.07968975,-0.07968975,-0.07968975,-0.07968975,-0.07968975,-0.07968975,-0.08056781,-0.08118945,-0.08014931,-0.07967085,-0.07441345,-0.0683383,-0.06470129,-0.05895198,-0.05739386
-0.08629007,-0.08629007,-0.08629007,-0.08629007,-0.08629007,-0.08629007,-0.08629007,-0.08629007,-0.08629007,-0.08629007,-0.08629007,-0.08629007,-0.08430618,-0.0769822,-0.06911715,-0.06497642,-0.05416381,-0.04314215,-0.03975871,-0.03823836,-0.03754118
-0.07746416,-0.07746416,-0.07746416,-0.07746416,-0.07746416,-0.07746416,-0.07746416,-0.07746416,-0.07746416,-0.07746416,-0.07746416,-0.07746416,-0.07260613,-0.06827308,-0.05579718,-0.05399336,-0.04251095,-0.0306213,-0.02428039,-0.0200551,-0.01439167
-0.08959394,-0.08959394,-0.08959394,-0.08959394,-0.08959394,-0.08959394,-0.08959394,-0.08959394,-0.08959394,-0.08959394,-0.08959394,-0.08959394,-0.08726404,-0.08391851,-0.07985652,-0.07642857,-0.07036577,-0.06822674,-0.06723953,-0.06029877,-0.05980678
-0.0894519,-0.0894519,-0.0894519,-0.0894519,-0.0894519,-0.0894519,-0.0894519,-0.0894519,-0.0894519,-0.0894519,-0.0894519,-0.0894519,-0.08873835,-0.09154537,-0.09318747,-0.09258255,-0.0921378,-0.09139924,-0.09076715,-0.08830149,-0.08923667
-0.08608357,-0.08608357,-0.08608357,-0.08608357,-0.08608357,-0.08608357,-0.08608357,-0.08608357,-0.08608357,-0.08608357,-0.08608357,-0.08608357,-0.08578409,-0.08643944,-0.0847559,-0.08368029,-0.07999666,-0.07290249,-0.06448853,-0.0573477,-0.0540255
-0.09207184,-0.09207184,-0.09207184,-0.09207184,-0.09207184,-0.09207184,-0.09207184,-0.09207184,-0.09207184,-0.09207184,-0.09207184,-0.09207184,-0.09191942,-0.09140205,-0.09072932,-0.08942601,-0.08848753,-0.08576484,-0.08106882,-0.07755046,-0.07457279
-0.07465312,-0.07465312,-0.07465312,-0.07465312,-0.07465312,-0.07465312,-0.07465312,-0.07465312,-0.07465312,-0.07465312,-0.07465312,-0.07465312,-0.06896366,-0.06351781,-0.04865988,-0.04617897,-0.03156811,-0.01488132,-0.00660868,-0.00213277,0.00111076
-0.08287154,-0.08287154,-0.08287154,-0.08287154,-0.08287154,-0.08287154,-0.08287154,-0.08287154,-0.08287154,-0.08287154,-0.08287154,-0.08287154,-0.08175518,-0.08062289,-0.07594864,-0.07322664,-0.06566547,-0.05467338,-0.04863085,-0.04252118,-0.04267212
-0.09051842,-0.09051842,-0.09051842,-0.09051842,-0.09051842,-0.09051842,-0.09051842,-0.09051842,-0.09051842,-0.09051842,-0.09051842,-0.09051842,-0.09116048,-0.09101164,-0.09121326,-0.09006975,-0.08863744,-0.08746945,-0.08577567,-0.08071345,-0.07712918
-0.0612854,-0.0612854,-0.0612854,-0.0612854,-0.0612854,-0.0612854,-0.0612854,-0.0612854,-0.0612854,-0.0612854,-0.0612854,-0.0612854,-0.05748089,-0.05470292,-0.04617048,-0.04083737,-0.02494784,-0.00331973,0.01160744,0.01613964,0.01463224
-0.08596884,-0.08596884,-0.08596884,-0.08596884,-0.08596884,-0.08596884,-0.08596884,-0.08596884,-0.08596884,-0.08596884,-0.08596884,-0.08596884,-0.08598298,-0.08697273,-0.08596084,-0.08479792,-0.0808781,-0.07648674,-0.07257969,-0.06752781,-0.06714755
-0.10464569,-0.10464569,-0.10464569,-0.10464569,-0.10464569,-0.10464569,-0.10464569,-0.10464569,-0.10464569,-0.10464569,-0.10464569,-0.10464569,-0.1040549,-0.10312456,-0.10318236,-0.10281987,-0.10270198,-0.10292696,-0.10328634,-0.10317629,-0.10341639
-0.05050095,-0.05050095,-0.05050095,-0.05050095,-0.05050095,-0.05050095,-0.05050095,-0.05050095,-0.05050095,-0.05050095,-0.05050095,-0.05050095,-0.03764248,-0.02229305,-0.00799074,-0.00037266,0.01971098,0.05634331,0.08333676,0.0861326,0.09605886
-0.04747957,-0.04747957,-0.04747957,-0.04747957,-0.04747957,-0.04747957,-0.04747957,-0.04747957,-0.04747957,-0.04747957,-0.04747957,-0.04747957,-0.03884167,-0.02621899,-0.01313316,-0.00597664,0.01226098,0.04228501,0.06387084,0.06680853,0.07535503
-0.09121576,-0.09121576,-0.09121576,-0.09121576,-0.09121576,-0.09121576,-0.09121576,-0.09121576,-0.09121576,-0.09121576,-0.09121576,-0.09121576,-0.09109165,-0.09521126,-0.0966453,-0.09559542,-0.09528458,-0.0953674,-0.0945691,-0.09206723,-0.09212625
-0.09700438,-0.09700438,-0.09700438,-0.09700438,-0.09700438,-0.09700438,-0.09700438,-0.09700438,-0.09700438,-0.09700438,-0.09700438,-0.09700438,-0.09595248,-0.09713467,-0.09776856,-0.09708461,-0.09630165,-0.09563267,-0.09474768,-0.09216158,-0.09171377
-0.08764677,-0.08764677,-0.08764677,-0.08764677,-0.08764677,-0.08764677,-0.08764677,-0.08764677,-0.08764677,-0.08764677,-0.08764677,-0.08764677,-0.0877836,-0.08767685,-0.08803328,-0.08702041,-0.0858031,-0.08497478,-0.08150934,-0.07295552,-0.06741726
-0.07995763,-0.07995763,-0.07995763,-0.07995763,-0.07995763,-0.07995763,-0.07995763,-0.07995763,-0.07995763,-0.07995763,-0.07995763,-0.07995763,-0.07565012,-0.07044606,-0.06125301,-0.05823199,-0.04808517,-0.0334441,-0.02355697,-0.01547678,-0.00582692
-0.08448931,-0.08448931,-0.08448931,-0.08448931,-0.08448931,-0.08448931,-0.08448931,-0.08448931,-0.08448931,-0.08448931,-0.08448931,-0.08448931,-0.08238778,-0.08212161,-0.07940319,-0.07715595,-0.07118733,-0.060562,-0.04875881,-0.03571749,-0.02351349
-0.09388086,-0.09388086,-0.09388086,-0.09388086,-0.09388086,-0.09388086,-0.09388086,-0.09388086,-0.09388086,-0.09388086,-0.09388086,-0.09388086,-0.09198349,-0.09112592,-0.09049358,-0.09049717,-0.09188036,-0.09217789,-0.08981215,-0.08933677,-0.08903717
-0.09794439,-0.09794439,-0.09794439,-0.09794439,-0.09794439,-0.09794439,-0.09794439,-0.09794439,-0.09794439,-0.09794439,-0.09794439,-0.09794439,-0.09463024,-0.09409156,-0.09344113,-0.09329078,-0.09415612,-0.09411445,-0.09173132,-0.09058976,-0.08969186
-0.09426894,-0.09426894,-0.09426894,-0.09426894,-0.09426894,-0.09426894,-0.09426894,-0.09426894,-0.09426894,-0.09426894,-0.09426894,-0.09426894,-0.09324752,-0.09517184,-0.09629043,-0.0956687,-0.09525778,-0.09490237,-0.09431885,-0.09182314,-0.09192925
-0.08683849,-0.08683849,-0.08683849,-0.08683849,-0.08683849,-0.08683849,-0.08683849,-0.08683849,-0.08683849,-0.08683849,-0.08683849,-0.08683849,-0.08563774,-0.08635947,-0.08510232,-0.08354959,-0.08274616,-0.08152111,-0.08236413,-0.07903104,-0.07786329
-0.08230401,-0.08230401,-0.08230401,-0.08230401,-0.08230401,-0.08230401,-0.08230401,-0.08230401,-0.08230401,-0.08230401,-0.08230401,-0.08230401,-0.08270834,-0.08275944,-0.08335867,-0.0826305,-0.08079778,-0.07692062,-0.07465649,-0.07184378,-0.07142837
-0.08897563,-0.08897563,-0.08897563,-0.08897563,-0.08897563,-0.08897563,-0.08897563,-0.08897563,-0.08897563,-0.08897563,-0.08897563,-0.08897563,-0.08844111,-0.0879133,-0.08890323,-0.08752175,-0.08873327,-0.09050956,-0.08920094,-0.08463848,-0.08367002
-0.10484179,-0.10484179,-0.10484179,-0.10484179,-0.10484179,-0.10484179,-0.10484179,-0.10484179,-0.10484179,-0.10484179,-0.10484179,-0.10484179,-0.10358364,-0.10140933,-0.10079838,-0.09863996,-0.09288034,-0.08642588,-0.08423298,-0.07751903,-0.06883149
